time,gyr_x,gyr_y,gyr_z,x_sum,y_sum,z_sum
1.62667E+18,0.26625,-0.009006,0.021991,0.16320099,-4.59223E-05,0.013416108
1.62667E+18,0.267419,-0.016162,0.013474,0.165863456,-0.000135981,0.013636015
1.62667E+18,0.270229,-0.011188,0.006981,0.16853768,-0.000297603,0.013770757
1.62667E+18,0.276198,0.00192,-0.000227,0.171239935,-0.000409482,0.013840566
1.62667E+18,0.29435,0.003264,-0.010455,0.174001951,-0.000390282,0.013838296
1.62667E+18,0.314037,-0.00082,-0.013614,0.176945413,-0.000357642,0.013733747
1.62667E+18,0.331316,-0.008657,-0.018326,0.180085823,-0.000365842,0.013597605
1.62667E+18,0.34287,-0.017017,-0.024086,0.183398941,-0.000452411,0.013414348
1.62667E+18,0.349677,-0.027297,-0.027489,0.186827685,-0.000622583,0.013173485
1.62667E+18,0.345156,-0.049637,-0.024068,0.19032441,-0.00089555,0.012898598
1.62667E+18,0.342783,-0.068644,-0.017122,0.193776014,-0.001391926,0.012657915
1.62667E+18,0.346169,-0.069255,-0.01391,0.1972038,-0.002078357,0.012486697
1.62667E+18,0.361702,-0.0562,-0.01871,0.200665535,-0.002770916,0.012347596
1.62667E+18,0.379609,-0.029147,-0.023702,0.204282508,-0.003332909,0.012160498
1.62667E+18,0.387323,-0.000244,-0.028239,0.208078647,-0.003624383,0.011923475
1.62667E+18,0.392996,0.011205,-0.029688,0.211951827,-0.003626823,0.011641089
1.62667E+18,0.397237,0.021921,-0.030002,0.215881838,-0.003514771,0.011344205
1.62667E+18,0.397918,0.013422,-0.023161,0.219854157,-0.003295564,0.011044189
1.62667E+18,0.400047,0.006091,-0.023161,0.223833388,-0.003161342,0.010812576
1.62667E+18,0.399541,-0.001623,-0.018256,0.227833807,-0.003100433,0.010580969
1.62667E+18,0.4027,-0.014207,-0.014399,0.231829268,-0.003116663,0.010398406
1.62667E+18,0.397429,-0.017785,-0.009425,0.235856216,-0.003258731,0.010254418
1.62667E+18,0.385124,-0.008884,-0.002688,0.239830557,-0.003436584,0.010160167
1.62667E+18,0.374548,0.005236,-0.001466,0.243681748,-0.003525423,0.010133287
1.62667E+18,0.37364,0.020961,0.001396,0.247427276,-0.003473062,0.010118627
1.62667E+18,0.372157,0.035029,0.005288,0.251163628,-0.003263455,0.010132587
1.62667E+18,0.369434,0.046251,0.011048,0.254885245,-0.00291316,0.010185468
1.62667E+18,0.369399,0.043843,0.009687,0.258579538,-0.002450656,0.010295946
1.62667E+18,0.363622,0.028222,0.013369,0.262273575,-0.00201222,0.010392817
1.62667E+18,0.353796,0.00391,0.013579,0.265909749,-0.001730004,0.010526506
1.62667E+18,0.339589,-0.019251,0.016162,0.269447754,-0.001690904,0.010662297
