stb->k,time,curX,curY,curZ,refX,refY,refZ,oldX,oldY,oldZ
242,1626666228365837000,-1.523399,-0.165193,-0.661818,-1.523399,-0.165193,-0.661818,-1.705709,-0.026053,-0.702573
243,1626666228399163000,-1.533665,-0.164724,-0.662805,-1.533665,-0.164724,-0.662805,-1.716531,-0.030323,-0.704571
244,1626666228432488000,-1.550908,-0.163294,-0.662169,-1.550908,-0.163294,-0.662169,-1.734191,-0.035554,-0.705917
245,1626666228465814000,-1.572188,-0.166423,-0.661112,-1.572188,-0.166423,-0.661112,-1.758303,-0.042927,-0.707311
246,1626666228499140000,-1.601441,-0.167845,-0.660482,-1.601441,-0.167845,-0.660482,-1.789368,-0.052434,-0.708744
247,1626666228532465000,-1.647684,-0.166754,-0.661505,-1.647684,-0.166754,-0.661505,-1.826887,-0.063819,-0.710203
248,1626666228565791000,-1.725389,-0.164295,-0.664001,-1.725389,-0.164295,-0.664001,-1.870087,-0.076559,-0.712791
249,1626666228599117000,-1.833548,-0.172388,-0.669607,-1.833548,-0.172388,-0.669607,-1.918636,-0.090288,-0.716443
250,1626666228632443000,-1.957383,-0.192185,-0.678578,-1.957383,-0.192185,-0.678578,-1.971692,-0.104601,-0.720950
251,1626666228665768000,-2.089568,-0.219386,-0.688969,-2.089568,-0.219386,-0.688969,-2.030320,-0.120425,-0.726362
252,1626666228699094000,-2.209910,-0.262167,-0.701399,-2.209910,-0.262167,-0.701399,-2.093007,-0.136030,-0.731874
253,1626666228732420000,-2.307278,-0.313854,-0.711555,-2.307278,-0.313854,-0.711555,-2.157768,-0.149295,-0.736488
254,1626666228765745000,-2.386372,-0.345600,-0.714343,-2.386372,-0.345600,-0.714343,-2.222775,-0.158171,-0.738936
255,1626666228799071000,-2.453847,-0.334918,-0.714740,-2.453847,-0.334918,-0.714740,-2.285592,-0.160834,-0.738440
256,1626666228832397000,-2.531578,-0.241427,-0.730532,-2.531578,-0.241427,-0.730532,-2.345314,-0.158003,-0.735505
257,1626666228865723000,-2.608337,-0.134714,-0.737020,-2.608337,-0.134714,-0.737020,-2.402189,-0.151516,-0.730598
258,1626666228899048000,-2.662384,-0.035950,-0.728210,-2.662384,-0.035950,-0.728210,-2.455048,-0.142225,-0.724361
259,1626666228932374000,-2.691565,0.046173,-0.715271,-2.691565,0.046173,-0.715271,-2.503311,-0.131764,-0.717637
260,1626666228965700000,-2.705586,0.042684,-0.706403,-2.705586,0.042684,-0.706403,-2.543959,-0.122018,-0.711458
261,1626666228999026000,-2.705980,0.009740,-0.696927,-2.705980,0.009740,-0.696927,-2.576502,-0.113388,-0.706001
262,1626666229032352000,-2.702738,-0.003389,-0.688421,-2.702738,-0.003389,-0.688421,-2.601553,-0.105869,-0.701215
263,1626666229065677000,-2.690948,-0.005948,-0.678993,-2.690948,-0.005948,-0.678993,-2.612216,-0.100669,-0.695282
264,1626666229099003000,-2.670009,-0.013118,-0.670155,-2.670009,-0.013118,-0.670155,-2.607727,-0.098081,-0.688294
265,1626666229132329000,-2.643580,-0.025597,-0.659753,-2.643580,-0.025597,-0.659753,-2.589281,-0.097916,-0.680380
266,1626666229165654000,-2.616022,-0.038085,-0.648110,-2.616022,-0.038085,-0.648110,-2.552690,-0.101321,-0.668475
267,1626666229198980000,-2.588797,-0.050307,-0.639281,-2.588797,-0.050307,-0.639281,-2.497137,-0.108527,-0.652569
268,1626666229232306000,-2.553251,-0.078354,-0.633392,-2.553251,-0.078354,-0.633392,-2.423310,-0.119271,-0.633009
269,1626666229265632000,-2.501948,-0.102377,-0.621058,-2.501948,-0.102377,-0.621058,-2.332870,-0.133551,-0.610992
270,1626666229298957000,-2.427340,-0.140568,-0.600005,-2.427340,-0.140568,-0.600005,-2.225778,-0.151021,-0.586666
271,1626666229332283000,-2.309102,-0.185397,-0.561042,-2.309102,-0.185397,-0.561042,-2.102320,-0.171319,-0.560172
272,1626666229365609000,-2.135102,-0.216588,-0.496215,-2.135102,-0.216588,-0.496215,-1.959163,-0.194583,-0.531146
273,1626666229398934000,-1.918876,-0.216806,-0.414297,-1.918876,-0.216806,-0.414297,-1.801009,-0.220014,-0.500298
274,1626666229432260000,-1.662802,-0.215151,-0.312954,-1.662802,-0.215151,-0.312954,-1.634418,-0.246700,-0.468429
275,1626666229465586000,-1.379284,-0.262208,-0.231774,-1.379284,-0.262208,-0.231774,-1.465325,-0.273908,-0.436126
276,1626666229498912000,-1.113607,-0.354186,-0.209883,-1.113607,-0.354186,-0.209883,-1.302369,-0.300458,-0.404540
277,1626666229532238000,-0.932187,-0.416233,-0.227671,-0.932187,-0.416233,-0.227671,-1.154298,-0.325187,-0.374784
278,1626666229565563000,-0.853479,-0.416224,-0.241217,-0.853479,-0.416224,-0.241217,-1.027127,-0.347404,-0.347864
279,1626666229598889000,-0.837085,-0.423237,-0.245392,-0.837085,-0.423237,-0.245392,-0.921451,-0.366838,-0.323797
280,1626666229632215000,-0.836746,-0.438253,-0.251208,-0.836746,-0.438253,-0.251208,-0.835373,-0.383704,-0.302274
281,1626666229665541000,-0.836453,-0.439506,-0.262654,-0.836453,-0.439506,-0.262654,-0.766232,-0.398469,-0.283059
282,1626666229698866000,-0.831303,-0.432733,-0.276076,-0.831303,-0.432733,-0.276076,-0.711350,-0.411255,-0.265964
283,1626666229732192000,-0.815141,-0.431093,-0.288555,-0.815141,-0.431093,-0.288555,-0.668466,-0.422297,-0.250726
284,1626666229765518000,-0.793385,-0.426388,-0.298008,-0.793385,-0.426388,-0.298008,-0.635864,-0.431655,-0.237311
285,1626666229798843000,-0.773755,-0.416602,-0.305436,-0.773755,-0.416602,-0.305436,-0.611423,-0.439657,-0.225445
286,1626666229832169000,-0.759338,-0.410714,-0.310937,-0.759338,-0.410714,-0.310937,-0.593570,-0.446535,-0.214902
287,1626666229865495000,-0.751130,-0.412143,-0.314862,-0.751130,-0.412143,-0.314862,-0.581356,-0.452237,-0.205700
288,1626666229898821000,-0.749527,-0.413565,-0.317740,-0.749527,-0.413565,-0.317740,-0.573143,-0.457088,-0.197579
289,1626666229932146000,-0.749955,-0.414771,-0.320153,-0.749955,-0.414771,-0.320153,-0.567865,-0.461271,-0.190355
290,1626666229965472000,-0.750058,-0.421653,-0.321875,-0.750058,-0.421653,-0.321875,-0.565885,-0.464654,-0.186434
291,1626666229998798000,-0.752100,-0.428083,-0.321944,-0.752100,-0.428083,-0.321944,-0.564508,-0.467601,-0.185503
292,1626666230032123000,-0.753920,-0.433654,-0.319419,-0.753920,-0.433654,-0.319419,-0.561712,-0.470340,-0.187062
293,1626666230065450000,-0.749839,-0.437855,-0.316611,-0.749839,-0.437855,-0.316611,-0.557089,-0.473089,-0.193196
294,1626666230098775000,-0.741136,-0.438203,-0.313093,-0.741136,-0.438203,-0.313093,-0.546703,-0.476090,-0.203469
295,1626666230132101000,-0.724889,-0.438813,-0.307190,-0.724889,-0.438813,-0.307190,-0.526371,-0.479680,-0.216911
296,1626666230165427000,-0.694666,-0.441262,-0.297397,-0.694666,-0.441262,-0.297397,-0.492258,-0.484308,-0.232384
297,1626666230198753000,-0.637985,-0.444945,-0.283075,-0.637985,-0.444945,-0.283075,-0.440685,-0.490233,-0.249078
298,1626666230232078000,-0.528798,-0.445657,-0.271529,-0.528798,-0.445657,-0.271529,-0.373512,-0.497276,-0.266604
299,1626666230265404000,-0.360462,-0.445204,-0.278663,-0.360462,-0.445204,-0.278663,-0.294835,-0.505204,-0.284820
300,1626666230298730000,-0.163304,-0.475762,-0.302402,-0.163304,-0.475762,-0.302402,-0.207820,-0.513718,-0.303198
301,1626666230332055000,0.023396,-0.552358,-0.332931,0.023396,-0.552358,-0.332931,-0.117485,-0.522406,-0.321290
302,1626666230365381000,0.166959,-0.622067,-0.358470,0.166959,-0.622067,-0.358470,-0.029100,-0.531116,-0.338625
303,1626666230398707000,0.244329,-0.621295,-0.361859,0.244329,-0.621295,-0.361859,0.050698,-0.539290,-0.354378
304,1626666230432033000,0.274738,-0.624217,-0.339261,0.274738,-0.624217,-0.339261,0.120611,-0.546833,-0.368629
305,1626666230465358000,0.276837,-0.615586,-0.309505,0.276837,-0.615586,-0.309505,0.181213,-0.553783,-0.381762
306,1626666230498684000,0.269889,-0.599576,-0.284551,0.269889,-0.599576,-0.284551,0.232520,-0.560137,-0.393499
307,1626666230532010000,0.263096,-0.584961,-0.268448,0.263096,-0.584961,-0.268448,0.275446,-0.565957,-0.403978
308,1626666230565335000,0.260457,-0.569144,-0.262679,0.260457,-0.569144,-0.262679,0.310811,-0.571150,-0.413670
309,1626666230598662000,0.256335,-0.558124,-0.262420,0.256335,-0.558124,-0.262420,0.339999,-0.575775,-0.422338
310,1626666230631987000,0.250271,-0.553209,-0.265777,0.250271,-0.553209,-0.265777,0.364108,-0.579909,-0.430090
311,1626666230665313000,0.245668,-0.546392,-0.273969,0.245668,-0.546392,-0.273969,0.382970,-0.583008,-0.436003
312,1626666230698639000,0.245289,-0.542120,-0.285456,0.245289,-0.542120,-0.285456,0.398454,-0.584999,-0.439978
313,1626666230731964000,0.243534,-0.538432,-0.295979,0.243534,-0.538432,-0.295979,0.411803,-0.585960,-0.442262
314,1626666230765290000,0.239426,-0.533491,-0.304545,0.239426,-0.533491,-0.304545,0.420915,-0.586680,-0.440594
315,1626666230798616000,0.237464,-0.533157,-0.310911,0.237464,-0.533157,-0.310911,0.430019,-0.586994,-0.435262
316,1626666230831942000,0.237067,-0.526802,-0.315248,0.237067,-0.526802,-0.315248,0.443846,-0.586626,-0.427100
317,1626666230865267000,0.245291,-0.515999,-0.317488,0.245291,-0.515999,-0.317488,0.466933,-0.585304,-0.416901
318,1626666230898593000,0.281103,-0.500443,-0.319985,0.281103,-0.500443,-0.319985,0.503570,-0.582654,-0.405409
319,1626666230931919000,0.373063,-0.464174,-0.327908,0.373063,-0.464174,-0.327908,0.553138,-0.578786,-0.392946
320,1626666230965244000,0.532002,-0.404700,-0.334171,0.532002,-0.404700,-0.334171,0.612873,-0.573908,-0.379512
321,1626666230998570000,0.719560,-0.374312,-0.321650,0.719560,-0.374312,-0.321650,0.681131,-0.568173,-0.365464
322,1626666231031896000,0.886222,-0.394833,-0.301027,0.886222,-0.394833,-0.301027,0.754678,-0.561879,-0.351134
323,1626666231065222000,1.010837,-0.409434,-0.273991,1.010837,-0.409434,-0.273991,0.830104,-0.555261,-0.336707
324,1626666231098547000,1.100388,-0.423105,-0.243102,1.100388,-0.423105,-0.243102,0.903054,-0.548702,-0.322723
325,1626666231131873000,1.160563,-0.414465,-0.218106,1.160563,-0.414465,-0.218106,0.970118,-0.542514,-0.309548
326,1626666231165199000,1.199246,-0.395025,-0.201714,1.199246,-0.395025,-0.201714,1.031152,-0.536384,-0.297117
327,1626666231198525000,1.217508,-0.389945,-0.189022,1.217508,-0.389945,-0.189022,1.085589,-0.530610,-0.285517
328,1626666231231851000,1.223129,-0.382394,-0.181307,1.223129,-0.382394,-0.181307,1.133875,-0.525245,-0.274677
329,1626666231265176000,1.222627,-0.375151,-0.178903,1.222627,-0.375151,-0.178903,1.176200,-0.519858,-0.264555
330,1626666231298502000,1.221823,-0.372310,-0.179748,1.221823,-0.372310,-0.179748,1.213181,-0.514768,-0.255159
331,1626666231331828000,1.223661,-0.376998,-0.182400,1.223661,-0.376998,-0.182400,1.245544,-0.510039,-0.246417
332,1626666231365153000,1.227176,-0.379836,-0.185795,1.227176,-0.379836,-0.185795,1.272645,-0.505291,-0.238329
333,1626666231398479000,1.231040,-0.383477,-0.189861,1.231040,-0.383477,-0.189861,1.295385,-0.500795,-0.230897
334,1626666231431805000,1.235252,-0.388108,-0.195304,1.235252,-0.388108,-0.195304,1.314499,-0.496604,-0.224053
335,1626666231465131000,1.240790,-0.390207,-0.201941,1.240790,-0.390207,-0.201941,1.321830,-0.493082,-0.216725
336,1626666231498456000,1.245664,-0.385241,-0.208388,1.245664,-0.385241,-0.208388,1.317166,-0.490595,-0.208884
337,1626666231531782000,1.248498,-0.386160,-0.211919,1.248498,-0.386160,-0.211919,1.301593,-0.489139,-0.200577
338,1626666231565108000,1.249410,-0.393423,-0.213366,1.249410,-0.393423,-0.213366,1.274235,-0.486969,-0.193775
339,1626666231598433000,1.247148,-0.400214,-0.213178,1.247148,-0.400214,-0.213178,1.235233,-0.484170,-0.188516
340,1626666231631759000,1.240565,-0.406584,-0.213385,1.240565,-0.406584,-0.213385,1.185883,-0.480840,-0.184623
341,1626666231665085000,1.222741,-0.415500,-0.214419,1.222741,-0.415500,-0.214419,1.127192,-0.477044,-0.181811
342,1626666231698411000,1.178815,-0.424724,-0.216559,1.178815,-0.424724,-0.216559,1.060604,-0.472921,-0.180060
343,1626666231731737000,1.082740,-0.441428,-0.219264,1.082740,-0.441428,-0.219264,0.988142,-0.468581,-0.179193
344,1626666231765062000,0.915764,-0.463852,-0.214453,0.915764,-0.463852,-0.214453,0.911004,-0.464038,-0.178972
345,1626666231798388000,0.721426,-0.477879,-0.196120,0.721426,-0.477879,-0.196120,0.832457,-0.459498,-0.179297
346,1626666231831714000,0.551180,-0.453960,-0.182281,0.551180,-0.453960,-0.182281,0.755432,-0.455094,-0.179984
347,1626666231865040000,0.453466,-0.422190,-0.184497,0.453466,-0.422190,-0.184497,0.682517,-0.450954,-0.180874
348,1626666231898365000,0.436676,-0.412361,-0.201145,0.436676,-0.412361,-0.201145,0.617514,-0.447270,-0.181891
349,1626666231931691000,0.458687,-0.412933,-0.217977,0.458687,-0.412933,-0.217977,0.560868,-0.444046,-0.183007
350,1626666231965017000,0.487276,-0.412046,-0.225486,0.487276,-0.412046,-0.225486,0.510937,-0.440988,-0.184183
351,1626666231998342000,0.510394,-0.419981,-0.221008,0.510394,-0.419981,-0.221008,0.468420,-0.438297,-0.185464
352,1626666232031668000,0.522552,-0.432506,-0.212120,0.522552,-0.432506,-0.212120,0.432790,-0.435985,-0.186841
353,1626666232064994000,0.523343,-0.435536,-0.206398,0.523343,-0.435536,-0.206398,0.402921,-0.433768,-0.188197
354,1626666232098320000,0.517066,-0.432636,-0.205083,0.517066,-0.432636,-0.205083,0.378008,-0.431775,-0.189549
355,1626666232131645000,0.513453,-0.430731,-0.207593,0.513453,-0.430731,-0.207593,0.357241,-0.430014,-0.190896
356,1626666232164971000,0.514244,-0.427065,-0.211668,0.514244,-0.427065,-0.211668,0.342656,-0.428183,-0.193042
357,1626666232198297000,0.518941,-0.423955,-0.215172,0.518941,-0.423955,-0.215172,0.331792,-0.426296,-0.195928
358,1626666232231622000,0.523874,-0.426371,-0.216785,0.523874,-0.426371,-0.216785,0.321579,-0.424305,-0.199387
359,1626666232264948000,0.524305,-0.427958,-0.217260,0.524305,-0.427958,-0.217260,0.309068,-0.421325,-0.203603
360,1626666232298274000,0.516195,-0.428654,-0.217494,0.516195,-0.428654,-0.217494,0.290652,-0.417382,-0.208563
361,1626666232331600000,0.491184,-0.428745,-0.218280,0.491184,-0.428745,-0.218280,0.264003,-0.412650,-0.214202
362,1626666232364926000,0.432751,-0.418966,-0.220223,0.432751,-0.418966,-0.220223,0.228756,-0.407334,-0.220747
363,1626666232398252000,0.317467,-0.391252,-0.223670,0.317467,-0.391252,-0.223670,0.185323,-0.401564,-0.228041
364,1626666232431577000,0.138600,-0.362343,-0.231007,0.138600,-0.362343,-0.231007,0.135682,-0.395507,-0.235866
365,1626666232464903000,-0.053718,-0.351573,-0.241098,-0.053718,-0.351573,-0.241098,0.082162,-0.389230,-0.244099
366,1626666232498229000,-0.192822,-0.362456,-0.251595,-0.192822,-0.362456,-0.251595,0.027431,-0.383013,-0.252432
367,1626666232531554000,-0.252749,-0.365118,-0.268848,-0.252749,-0.365118,-0.268848,-0.025519,-0.377097,-0.260564
368,1626666232564880000,-0.250343,-0.354370,-0.291849,-0.250343,-0.354370,-0.291849,-0.074285,-0.371544,-0.268210
369,1626666232598206000,-0.216998,-0.337004,-0.313683,-0.216998,-0.337004,-0.313683,-0.117834,-0.366531,-0.275297
370,1626666232631532000,-0.184694,-0.333581,-0.323133,-0.184694,-0.333581,-0.323133,-0.156349,-0.362049,-0.281875
371,1626666232664857000,-0.164567,-0.343546,-0.323572,-0.164567,-0.343546,-0.323572,-0.190223,-0.357870,-0.288007
372,1626666232698183000,-0.157177,-0.351492,-0.320532,-0.157177,-0.351492,-0.320532,-0.219797,-0.354133,-0.293650
373,1626666232731509000,-0.161584,-0.362527,-0.312616,-0.161584,-0.362527,-0.312616,-0.245622,-0.350824,-0.298851
374,1626666232764834000,-0.169127,-0.373858,-0.304517,-0.169127,-0.373858,-0.304517,-0.268821,-0.347866,-0.303548
375,1626666232798160000,-0.173923,-0.380001,-0.298847,-0.173923,-0.380001,-0.298847,-0.290269,-0.345365,-0.307717
376,1626666232831486000,-0.177365,-0.386083,-0.294139,-0.177365,-0.386083,-0.294139,-0.310449,-0.343299,-0.311417
377,1626666232864812000,-0.182250,-0.390378,-0.290412,-0.182250,-0.390378,-0.290412,-0.330429,-0.341671,-0.314568
378,1626666232898138000,-0.192066,-0.391410,-0.287606,-0.192066,-0.391410,-0.287606,-0.350876,-0.340529,-0.317189
379,1626666232931463000,-0.211291,-0.393145,-0.285339,-0.211291,-0.393145,-0.285339,-0.371915,-0.339824,-0.319351
380,1626666232964789000,-0.247805,-0.394936,-0.284593,-0.247805,-0.394936,-0.284593,-0.393546,-0.339411,-0.321115
381,1626666232998115000,-0.315624,-0.398972,-0.284603,-0.315624,-0.398972,-0.284603,-0.415659,-0.339339,-0.322512
382,1626666233031441000,-0.423995,-0.403131,-0.288226,-0.423995,-0.403131,-0.288226,-0.437952,-0.339558,-0.323612
383,1626666233064766000,-0.546122,-0.419926,-0.292234,-0.546122,-0.419926,-0.292234,-0.460263,-0.339978,-0.324531
384,1626666233098092000,-0.643054,-0.458063,-0.299703,-0.643054,-0.458063,-0.299703,-0.481844,-0.340568,-0.325293
385,1626666233131418000,-0.699091,-0.476597,-0.309377,-0.699091,-0.476597,-0.309377,-0.502205,-0.341267,-0.325954
386,1626666233164743000,-0.720416,-0.471286,-0.319471,-0.720416,-0.471286,-0.319471,-0.521539,-0.342057,-0.326574
387,1626666233198069000,-0.722644,-0.457060,-0.326197,-0.722644,-0.457060,-0.326197,-0.539378,-0.342906,-0.327151
388,1626666233231395000,-0.716297,-0.446440,-0.328838,-0.716297,-0.446440,-0.328838,-0.555679,-0.343791,-0.327690
389,1626666233264721000,-0.709024,-0.443772,-0.328769,-0.709024,-0.443772,-0.328769,-0.571032,-0.344758,-0.328193
390,1626666233298046000,-0.704390,-0.443577,-0.329321,-0.704390,-0.443577,-0.329321,-0.585110,-0.345765,-0.328661
391,1626666233331372000,-0.702682,-0.443879,-0.330643,-0.702682,-0.443879,-0.330643,-0.597905,-0.346786,-0.329099
392,1626666233364698000,-0.702148,-0.444774,-0.331695,-0.702148,-0.444774,-0.331695,-0.609587,-0.347873,-0.329499
393,1626666233398023000,-0.702060,-0.443231,-0.333413,-0.702060,-0.443231,-0.333413,-0.620040,-0.348973,-0.329867
394,1626666233431350000,-0.704207,-0.444090,-0.332898,-0.704207,-0.444090,-0.332898,-0.629331,-0.350062,-0.330206
395,1626666233464675000,-0.706319,-0.447076,-0.331602,-0.706319,-0.447076,-0.331602,-0.630920,-0.351742,-0.331282
396,1626666233498001000,-0.705586,-0.448499,-0.331889,-0.705586,-0.448499,-0.331889,-0.623861,-0.354023,-0.333119
397,1626666233531327000,-0.702249,-0.446436,-0.332873,-0.702249,-0.446436,-0.332873,-0.608654,-0.356836,-0.335641
398,1626666233564652000,-0.695941,-0.443028,-0.333458,-0.695941,-0.443028,-0.333458,-0.583080,-0.358985,-0.337098
399,1626666233597978000,-0.683317,-0.440562,-0.333335,-0.683317,-0.440562,-0.333335,-0.546472,-0.360319,-0.337475
400,1626666233631304000,-0.659779,-0.434384,-0.332391,-0.659779,-0.434384,-0.332391,-0.499789,-0.360882,-0.336902
401,1626666233664630000,-0.619184,-0.423554,-0.329380,-0.619184,-0.423554,-0.329380,-0.444360,-0.360957,-0.335518
402,1626666233697955000,-0.558360,-0.411160,-0.321432,-0.558360,-0.411160,-0.321432,-0.381034,-0.360479,-0.333377
403,1626666233731281000,-0.460974,-0.405854,-0.300836,-0.460974,-0.405854,-0.300836,-0.311629,-0.359522,-0.330622
404,1626666233764607000,-0.294975,-0.408329,-0.273299,-0.294975,-0.408329,-0.273299,-0.237566,-0.358279,-0.327376
405,1626666233797932000,-0.082457,-0.393302,-0.264510,-0.082457,-0.393302,-0.264510,-0.161687,-0.356786,-0.323771
406,1626666233831258000,0.103961,-0.375008,-0.267435,0.103961,-0.375008,-0.267435,-0.086877,-0.355156,-0.319984
407,1626666233864584000,0.213363,-0.370647,-0.265628,0.213363,-0.370647,-0.265628,-0.015804,-0.353614,-0.316107
408,1626666233897910000,0.244914,-0.370655,-0.254944,0.244914,-0.370655,-0.254944,0.048091,-0.352261,-0.312332
409,1626666233931235000,0.226621,-0.365045,-0.243387,0.226621,-0.365045,-0.243387,0.104402,-0.351103,-0.308682
410,1626666233964561000,0.187635,-0.358428,-0.235934,0.187635,-0.358428,-0.235934,0.154215,-0.350231,-0.305027
411,1626666233997887000,0.157935,-0.352070,-0.235768,0.157935,-0.352070,-0.235768,0.197560,-0.349529,-0.301518
412,1626666234031213000,0.150380,-0.348399,-0.241620,0.150380,-0.348399,-0.241620,0.235112,-0.348950,-0.298166
413,1626666234064539000,0.156620,-0.350397,-0.247458,0.156620,-0.350397,-0.247458,0.267586,-0.348512,-0.294915
414,1626666234097864000,0.166327,-0.352150,-0.250323,0.166327,-0.352150,-0.250323,0.296023,-0.348164,-0.291850
415,1626666234131190000,0.173635,-0.356400,-0.250756,0.173635,-0.356400,-0.250756,0.321189,-0.347884,-0.288964
416,1626666234164516000,0.173562,-0.358864,-0.249784,0.173562,-0.358864,-0.249784,0.342577,-0.347894,-0.284838
417,1626666234197841000,0.167538,-0.361535,-0.248698,0.167538,-0.361535,-0.248698,0.362213,-0.348057,-0.279613
418,1626666234231167000,0.165533,-0.362908,-0.248635,0.165533,-0.362908,-0.248635,0.382280,-0.348207,-0.273600
419,1626666234264493000,0.179478,-0.358826,-0.246719,0.179478,-0.358826,-0.246719,0.404810,-0.348141,-0.267142
420,1626666234297819000,0.237908,-0.344521,-0.243475,0.237908,-0.344521,-0.243475,0.431694,-0.347734,-0.260481
421,1626666234331144000,0.362356,-0.334558,-0.240220,0.362356,-0.334558,-0.240220,0.462667,-0.347015,-0.253709
422,1626666234364470000,0.530706,-0.346833,-0.233010,0.530706,-0.346833,-0.233010,0.496794,-0.346086,-0.246817
423,1626666234397796000,0.682548,-0.365991,-0.219281,0.682548,-0.365991,-0.219281,0.532867,-0.344992,-0.239963
424,1626666234431121000,0.783246,-0.373692,-0.199751,0.783246,-0.373692,-0.199751,0.569277,-0.343820,-0.233254
425,1626666234464447000,0.831931,-0.385953,-0.176342,0.831931,-0.385953,-0.176342,0.604417,-0.342704,-0.226759
426,1626666234497773000,0.836297,-0.387711,-0.156525,0.836297,-0.387711,-0.156525,0.636591,-0.341715,-0.220672
427,1626666234531099000,0.814793,-0.385525,-0.143858,0.814793,-0.385525,-0.143858,0.665522,-0.340855,-0.214980
428,1626666234564425000,0.785179,-0.375818,-0.139969,0.785179,-0.375818,-0.139969,0.691371,-0.340071,-0.209615
429,1626666234597751000,0.764217,-0.366547,-0.144316,0.764217,-0.366547,-0.144316,0.714190,-0.339391,-0.204634
430,1626666234631076000,0.759092,-0.362981,-0.154258,0.759092,-0.362981,-0.154258,0.734288,-0.338812,-0.200007
431,1626666234664402000,0.762287,-0.363126,-0.165786,0.762287,-0.363126,-0.165786,0.751618,-0.338277,-0.195697
432,1626666234697728000,0.764837,-0.365295,-0.174584,0.764837,-0.365295,-0.174584,0.766544,-0.337823,-0.191720
433,1626666234731053000,0.763465,-0.367357,-0.180770,0.763465,-0.367357,-0.180770,0.779424,-0.337446,-0.188040
434,1626666234764379000,0.760100,-0.367770,-0.185460,0.760100,-0.367770,-0.185460,0.788225,-0.337293,-0.184420
435,1626666234797705000,0.755778,-0.366626,-0.188308,0.755778,-0.366626,-0.188308,0.793020,-0.337394,-0.180844
436,1626666234831031000,0.748561,-0.364756,-0.188826,0.748561,-0.364756,-0.188826,0.794232,-0.337728,-0.177304
437,1626666234864356000,0.741490,-0.362072,-0.188319,0.741490,-0.362072,-0.188319,0.787107,-0.338161,-0.173906
438,1626666234897682000,0.737417,-0.362227,-0.187097,0.737417,-0.362227,-0.187097,0.771215,-0.338724,-0.170650
439,1626666234931008000,0.732757,-0.363793,-0.185122,0.732757,-0.363793,-0.185122,0.747261,-0.339409,-0.167518
440,1626666234964333000,0.724487,-0.366592,-0.183560,0.724487,-0.366592,-0.183560,0.716635,-0.340075,-0.164742
441,1626666234997659000,0.707637,-0.370303,-0.183131,0.707637,-0.370303,-0.183131,0.679481,-0.340683,-0.162359
442,1626666235030985000,0.677565,-0.374126,-0.186281,0.677565,-0.374126,-0.186281,0.636761,-0.341222,-0.160334
443,1626666235064310000,0.619046,-0.378145,-0.195000,0.619046,-0.378145,-0.195000,0.589316,-0.341601,-0.158838
444,1626666235097637000,0.513428,-0.383587,-0.200015,0.513428,-0.383587,-0.200015,0.538488,-0.341788,-0.157875
445,1626666235130962000,0.378874,-0.383687,-0.198464,0.378874,-0.383687,-0.198464,0.485825,-0.341803,-0.157361
446,1626666235164288000,0.251240,-0.381257,-0.204353,0.251240,-0.381257,-0.204353,0.432512,-0.341622,-0.157389
447,1626666235197614000,0.157260,-0.386196,-0.216300,0.157260,-0.386196,-0.216300,0.380824,-0.341288,-0.157850
448,1626666235230940000,0.106802,-0.396033,-0.232062,0.106802,-0.396033,-0.232062,0.332297,-0.340904,-0.158557
449,1626666235264265000,0.088760,-0.392953,-0.247120,0.088760,-0.392953,-0.247120,0.286419,-0.340613,-0.159346
450,1626666235297591000,0.086614,-0.389963,-0.254197,0.086614,-0.389963,-0.254197,0.244691,-0.340418,-0.160188
451,1626666235330917000,0.088995,-0.391440,-0.253644,0.088995,-0.391440,-0.253644,0.207210,-0.340303,-0.161063
452,1626666235364242000,0.087580,-0.388026,-0.248113,0.087580,-0.388026,-0.248113,0.172149,-0.340270,-0.161994
453,1626666235397568000,0.079989,-0.387150,-0.240411,0.079989,-0.387150,-0.240411,0.140505,-0.340310,-0.162948
454,1626666235430894000,0.069483,-0.391630,-0.233003,0.069483,-0.391630,-0.233003,0.112269,-0.340406,-0.163910
455,1626666235464220000,0.059092,-0.392043,-0.228351,0.059092,-0.392043,-0.228351,0.086559,-0.340617,-0.164944
456,1626666235497545000,0.051127,-0.391577,-0.225492,0.051127,-0.391577,-0.225492,0.063659,-0.340889,-0.165987
457,1626666235530871000,0.047109,-0.391786,-0.223258,0.047109,-0.391786,-0.223258,0.043382,-0.341198,-0.167023
458,1626666235564197000,0.045219,-0.390372,-0.220475,0.045219,-0.390372,-0.220475,0.025205,-0.341606,-0.168131
459,1626666235597522000,0.044240,-0.388868,-0.217810,0.044240,-0.388868,-0.217810,0.009070,-0.342056,-0.169247
460,1626666235630848000,0.042000,-0.388294,-0.215862,0.042000,-0.388294,-0.215862,-0.005247,-0.342522,-0.170356
461,1626666235664174000,0.036254,-0.389267,-0.214012,0.036254,-0.389267,-0.214012,-0.019375,-0.343077,-0.171440
462,1626666235697500000,0.026778,-0.391063,-0.213354,0.026778,-0.391063,-0.213354,-0.033094,-0.343704,-0.172467
463,1626666235730826000,0.012201,-0.391184,-0.214112,0.012201,-0.391184,-0.214112,-0.046381,-0.344384,-0.173432
464,1626666235764151000,-0.008194,-0.392514,-0.215057,-0.008194,-0.392514,-0.215057,-0.062881,-0.344977,-0.174662
