stb->k,time,curX,curY,curZ,refX,refY,refZ,oldX,oldY,oldZ
564,1626666127426690000,-0.439141,-0.001209,0.021719,-0.439141,-0.001209,0.021719,-0.512313,-0.014099,0.050877
565,1626666127460016000,-0.452384,-0.001341,0.021544,-0.452384,-0.001341,0.021544,-0.519083,-0.013960,0.050572
566,1626666127493342000,-0.455488,0.000268,0.021401,-0.455488,0.000268,0.021401,-0.525065,-0.013809,0.050231
567,1626666127526668000,-0.448518,-0.000614,0.021625,-0.448518,-0.000614,0.021625,-0.530063,-0.013654,0.049870
568,1626666127559994000,-0.433538,-0.001253,0.021966,-0.433538,-0.001253,0.021966,-0.534138,-0.013498,0.049496
569,1626666127593319000,-0.423585,-0.000098,0.022190,-0.423585,-0.000098,0.022190,-0.537489,-0.013331,0.049093
570,1626666127626645000,-0.422899,0.000229,0.022271,-0.422899,0.000229,0.022271,-0.540045,-0.013162,0.048679
571,1626666127659971000,-0.431706,-0.000550,0.022186,-0.431706,-0.000550,0.022186,-0.541889,-0.012995,0.048259
572,1626666127693296000,-0.446415,-0.000263,0.022138,-0.446415,-0.000263,0.022138,-0.543058,-0.012818,0.047817
573,1626666127726622000,-0.454455,0.000191,0.022125,-0.454455,0.000191,0.022125,-0.543565,-0.012641,0.047370
574,1626666127759948000,-0.452055,0.000309,0.022358,-0.452055,0.000309,0.022358,-0.543508,-0.012467,0.046923
575,1626666127793274000,-0.439340,-0.000017,0.022776,-0.439340,-0.000017,0.022776,-0.540156,-0.012508,0.046141
576,1626666127826599000,-0.423525,0.000073,0.023332,-0.423525,0.000073,0.023332,-0.533256,-0.012793,0.045037
577,1626666127859925000,-0.415769,-0.000207,0.024000,-0.415769,-0.000207,0.024000,-0.523093,-0.013307,0.043649
578,1626666127893251000,-0.415685,-0.000228,0.024133,-0.415685,-0.000228,0.024133,-0.506890,-0.014109,0.041832
579,1626666127926576000,-0.420950,-0.000767,0.023890,-0.420950,-0.000767,0.023890,-0.484344,-0.015221,0.039605
580,1626666127959902000,-0.419467,-0.000245,0.024085,-0.419467,-0.000245,0.024085,-0.455985,-0.016618,0.037016
581,1626666127993228000,-0.398130,0.000213,0.024339,-0.398130,0.000213,0.024339,-0.420627,-0.017970,0.034492
582,1626666128026554000,-0.358852,-0.000665,0.025157,-0.358852,-0.000665,0.025157,-0.378362,-0.019249,0.032067
583,1626666128059880000,-0.299334,-0.001594,0.026145,-0.299334,-0.001594,0.026145,-0.329904,-0.020455,0.029735
584,1626666128093206000,-0.229077,-0.003161,0.027621,-0.229077,-0.003161,0.027621,-0.275244,-0.021423,0.027759
585,1626666128126531000,-0.151557,-0.003092,0.029591,-0.151557,-0.003092,0.029591,-0.215303,-0.022115,0.026165
586,1626666128159857000,-0.063351,-0.005175,0.031208,-0.063351,-0.005175,0.031208,-0.151143,-0.022556,0.024909
587,1626666128193183000,0.027441,-0.005490,0.033017,0.027441,-0.005490,0.033017,-0.082602,-0.022835,0.023909
588,1626666128226508000,0.120558,-0.005603,0.035188,0.120558,-0.005603,0.035188,-0.011601,-0.022945,0.023165
589,1626666128259834000,0.215824,-0.004317,0.036468,0.215824,-0.004317,0.036468,0.060220,-0.022917,0.022634
590,1626666128293160000,0.314526,-0.003862,0.038810,0.314526,-0.003862,0.038810,0.132212,-0.022803,0.022254
591,1626666128326485000,0.413351,-0.004229,0.040430,0.413351,-0.004229,0.040430,0.201446,-0.022623,0.022008
592,1626666128359811000,0.493846,-0.003855,0.042495,0.493846,-0.003855,0.042495,0.266102,-0.022409,0.021850
593,1626666128393137000,0.549237,-0.002971,0.043660,0.549237,-0.002971,0.043660,0.327065,-0.022179,0.021744
594,1626666128426463000,0.577830,-0.002709,0.044606,0.577830,-0.002709,0.044606,0.382377,-0.021948,0.021688
595,1626666128459788000,0.586197,-0.004336,0.045012,0.586197,-0.004336,0.045012,0.431931,-0.021719,0.021672
596,1626666128493114000,0.584012,-0.005459,0.045331,0.584012,-0.005459,0.045331,0.477530,-0.021427,0.021661
597,1626666128526440000,0.592049,-0.002632,0.045721,0.592049,-0.002632,0.045721,0.518306,-0.021125,0.021687
598,1626666128559765000,0.606529,-0.003793,0.046089,0.606529,-0.003793,0.046089,0.554448,-0.020832,0.021746
599,1626666128593091000,0.615588,-0.005193,0.046542,0.615588,-0.005193,0.046542,0.586905,-0.020460,0.021791
600,1626666128626417000,0.616021,-0.005624,0.046696,0.616021,-0.005624,0.046696,0.615466,-0.020083,0.021865
601,1626666128659743000,0.606724,-0.005040,0.046553,0.606724,-0.005040,0.046553,0.640456,-0.019722,0.021969
602,1626666128693069000,0.591943,-0.006459,0.046367,0.591943,-0.006459,0.046367,0.662490,-0.019295,0.022062
603,1626666128726395000,0.583754,-0.006953,0.046142,0.583754,-0.006953,0.046142,0.681533,-0.018872,0.022182
604,1626666128759720000,0.585944,-0.006540,0.045997,0.585944,-0.006540,0.045997,0.697898,-0.018471,0.022328
605,1626666128793046000,0.598296,-0.006728,0.046347,0.598296,-0.006728,0.046347,0.712301,-0.018046,0.022489
606,1626666128826372000,0.611972,-0.006657,0.046540,0.611972,-0.006657,0.046540,0.724572,-0.017635,0.022676
607,1626666128859697000,0.616786,-0.006490,0.046675,0.616786,-0.006490,0.046675,0.734900,-0.017249,0.022883
608,1626666128893023000,0.612393,-0.006813,0.046712,0.612393,-0.006813,0.046712,0.743936,-0.016869,0.023124
609,1626666128926349000,0.599242,-0.007449,0.046255,0.599242,-0.007449,0.046255,0.751417,-0.016509,0.023385
610,1626666128959675000,0.586604,-0.007834,0.046336,0.586604,-0.007834,0.046336,0.757458,-0.016173,0.023660
611,1626666128993000000,0.583916,-0.004161,0.047078,0.583916,-0.004161,0.047078,0.762398,-0.015841,0.023964
612,1626666129026326000,0.591720,-0.003747,0.046510,0.591720,-0.003747,0.046510,0.766146,-0.015526,0.024282
613,1626666129059652000,0.606183,-0.004829,0.046753,0.606183,-0.004829,0.046753,0.768836,-0.015232,0.024608
614,1626666129092977000,0.615837,-0.003980,0.046816,0.615837,-0.003980,0.046816,0.770596,-0.014942,0.024958
615,1626666129126303000,0.616561,-0.005297,0.046780,0.616561,-0.005297,0.046780,0.771475,-0.014666,0.025317
616,1626666129159629000,0.607040,-0.007242,0.046685,0.607040,-0.007242,0.046685,0.771623,-0.014408,0.025679
617,1626666129192955000,0.591968,-0.006712,0.046398,0.591968,-0.006712,0.046398,0.770956,-0.014154,0.026060
618,1626666129226281000,0.584149,-0.005413,0.046720,0.584149,-0.005413,0.046720,0.769629,-0.013912,0.026445
619,1626666129259606000,0.586622,-0.004798,0.046901,0.586622,-0.004798,0.046901,0.767806,-0.013686,0.026831
620,1626666129292932000,0.599262,-0.006397,0.046872,0.599262,-0.006397,0.046872,0.765309,-0.013464,0.027230
621,1626666129326258000,0.612754,-0.005157,0.047034,0.612754,-0.005157,0.047034,0.762368,-0.013254,0.027631
622,1626666129359584000,0.617181,-0.003707,0.047151,0.617181,-0.003707,0.047151,0.759139,-0.013059,0.028028
623,1626666129392909000,0.612603,-0.005999,0.046730,0.612603,-0.005999,0.046730,0.755287,-0.012867,0.028436
624,1626666129426235000,0.598729,-0.006927,0.046351,0.598729,-0.006927,0.046351,0.751079,-0.012687,0.028841
625,1626666129459561000,0.585134,-0.006235,0.046208,0.585134,-0.006235,0.046208,0.746677,-0.012520,0.029241
626,1626666129492886000,0.581079,-0.006617,0.046281,0.581079,-0.006617,0.046281,0.740730,-0.012434,0.029758
627,1626666129526212000,0.586462,-0.007530,0.046335,0.586462,-0.007530,0.046335,0.733413,-0.012445,0.030384
628,1626666129559538000,0.597798,-0.008990,0.046761,0.597798,-0.008990,0.046761,0.724952,-0.012546,0.031102
629,1626666129592864000,0.601533,-0.008424,0.046773,0.601533,-0.008424,0.046773,0.711750,-0.012997,0.032323
630,1626666129626189000,0.592816,-0.007839,0.046637,0.592816,-0.007839,0.046637,0.693672,-0.013831,0.034040
631,1626666129659515000,0.571751,-0.007993,0.046153,0.571751,-0.007993,0.046153,0.671171,-0.015018,0.036194
632,1626666129692841000,0.542538,-0.008506,0.045248,0.542538,-0.008506,0.045248,0.643008,-0.016113,0.038209
633,1626666129726166000,0.514284,-0.008430,0.044453,0.514284,-0.008430,0.044453,0.609332,-0.017083,0.040054
634,1626666129759493000,0.486473,-0.008886,0.043259,0.486473,-0.008886,0.043259,0.570746,-0.017935,0.041745
635,1626666129792818000,0.456749,-0.009908,0.042013,0.456749,-0.009908,0.042013,0.527659,-0.018731,0.043333
636,1626666129826144000,0.416876,-0.009478,0.040745,0.416876,-0.009478,0.040745,0.480879,-0.019443,0.044784
637,1626666129859470000,0.353154,-0.008276,0.039627,0.353154,-0.008276,0.039627,0.431175,-0.020065,0.046099
638,1626666129892795000,0.270746,-0.007543,0.038531,0.270746,-0.007543,0.038531,0.378306,-0.020528,0.047163
639,1626666129926121000,0.175531,-0.007127,0.037436,0.175531,-0.007127,0.037436,0.323430,-0.020809,0.047961
640,1626666129959447000,0.081007,-0.006328,0.036457,0.081007,-0.006328,0.036457,0.267231,-0.020924,0.048525
641,1626666129992773000,0.000510,-0.005704,0.034822,0.000510,-0.005704,0.034822,0.208831,-0.020942,0.048923
642,1626666130026098000,-0.065985,-0.007813,0.033835,-0.065985,-0.007813,0.033835,0.149745,-0.020857,0.049151
643,1626666130059424000,-0.118528,-0.006870,0.032763,-0.118528,-0.006870,0.032763,0.090840,-0.020679,0.049229
644,1626666130092750000,-0.168892,-0.007605,0.031709,-0.168892,-0.007605,0.031709,0.031637,-0.020235,0.048912
645,1626666130126075000,-0.227056,-0.006182,0.031032,-0.227056,-0.006182,0.031032,-0.025988,-0.019544,0.048245
646,1626666130159401000,-0.294468,-0.006124,0.029670,-0.294468,-0.006124,0.029670,-0.081082,-0.018675,0.047324
647,1626666130192727000,-0.360182,-0.004896,0.028561,-0.360182,-0.004896,0.028561,-0.133529,-0.017819,0.046401
648,1626666130226053000,-0.408039,-0.004764,0.027483,-0.408039,-0.004764,0.027483,-0.181578,-0.017012,0.045503
649,1626666130259378000,-0.431898,-0.005180,0.026807,-0.431898,-0.005180,0.026807,-0.224975,-0.016266,0.044643
650,1626666130292705000,-0.439015,-0.004348,0.026663,-0.439015,-0.004348,0.026663,-0.265507,-0.015520,0.043826
651,1626666130326030000,-0.437159,-0.002406,0.026302,-0.437159,-0.002406,0.026302,-0.302152,-0.014819,0.043048
652,1626666130359356000,-0.433932,-0.001885,0.026730,-0.433932,-0.001885,0.026730,-0.334937,-0.014172,0.042306
653,1626666130392682000,-0.438955,-0.000700,0.027124,-0.438955,-0.000700,0.027124,-0.365039,-0.013501,0.041618
654,1626666130426007000,-0.452217,-0.000033,0.026123,-0.452217,-0.000033,0.026123,-0.391947,-0.012865,0.040964
655,1626666130459333000,-0.464545,-0.000532,0.026032,-0.464545,-0.000532,0.026032,-0.415804,-0.012277,0.040340
656,1626666130492659000,-0.466546,-0.002553,0.025710,-0.466546,-0.002553,0.025710,-0.437786,-0.011692,0.039744
657,1626666130525984000,-0.458475,-0.000472,0.026306,-0.458475,-0.000472,0.026306,-0.457333,-0.011144,0.039174
658,1626666130559310000,-0.443288,0.002152,0.026301,-0.443288,0.002152,0.026301,-0.474516,-0.010639,0.038630
659,1626666130592636000,-0.433979,-0.002699,0.026848,-0.433979,-0.002699,0.026848,-0.490346,-0.010151,0.038098
660,1626666130625962000,-0.434079,-0.002932,0.027008,-0.434079,-0.002932,0.027008,-0.504287,-0.009698,0.037589
661,1626666130659287000,-0.443812,0.001020,0.026387,-0.443812,0.001020,0.026387,-0.516375,-0.009281,0.037103
662,1626666130692613000,-0.458551,-0.001590,0.026376,-0.458551,-0.001590,0.026376,-0.527367,-0.008877,0.036628
663,1626666130725939000,-0.465818,-0.002876,0.026308,-0.465818,-0.002876,0.026308,-0.536883,-0.008502,0.036174
664,1626666130759264000,-0.462905,-0.001395,0.026288,-0.462905,-0.001395,0.026288,-0.544973,-0.008156,0.035742
665,1626666130792590000,-0.450191,-0.001650,0.026677,-0.450191,-0.001650,0.026677,-0.552103,-0.007819,0.035320
666,1626666130825916000,-0.437070,0.004265,0.026641,-0.437070,0.004265,0.026641,-0.558045,-0.007504,0.034919
667,1626666130859242000,-0.432761,-0.000392,0.026854,-0.432761,-0.000392,0.026854,-0.562879,-0.007212,0.034537
668,1626666130892568000,-0.437810,-0.003011,0.027084,-0.437810,-0.003011,0.027084,-0.566890,-0.006925,0.034165
669,1626666130925894000,-0.451477,-0.001118,0.026703,-0.451477,-0.001118,0.026703,-0.569993,-0.006654,0.033812
670,1626666130959219000,-0.463707,-0.001026,0.026737,-0.463707,-0.001026,0.026737,-0.572285,-0.006400,0.033478
671,1626666130992545000,-0.465481,-0.001287,0.026798,-0.465481,-0.001287,0.026798,-0.573856,-0.006148,0.033154
672,1626666131025871000,-0.457417,0.000159,0.027295,-0.457417,0.000159,0.027295,-0.574728,-0.005906,0.032848
673,1626666131059196000,-0.442206,0.000534,0.027386,-0.442206,0.000534,0.027386,-0.575011,-0.005676,0.032560
674,1626666131092522000,-0.433119,0.000794,0.027788,-0.433119,0.000794,0.027788,-0.574645,-0.005445,0.032282
675,1626666131125848000,-0.433042,0.002060,0.028030,-0.433042,0.002060,0.028030,-0.573734,-0.005221,0.032022
676,1626666131159174000,-0.442678,0.003362,0.028134,-0.442678,0.003362,0.028134,-0.572400,-0.005007,0.031778
677,1626666131192499000,-0.457149,0.003635,0.027922,-0.457149,0.003635,0.027922,-0.570519,-0.004791,0.031545
678,1626666131225825000,-0.463322,0.004663,0.028086,-0.463322,0.004663,0.028086,-0.568253,-0.004583,0.031327
679,1626666131259151000,-0.457415,0.005268,0.028547,-0.457415,0.005268,0.028547,-0.565725,-0.004385,0.031123
680,1626666131292476000,-0.440723,0.006102,0.029111,-0.440723,0.006102,0.029111,-0.562708,-0.004187,0.030929
681,1626666131325802000,-0.423191,0.007135,0.029656,-0.423191,0.007135,0.029656,-0.559408,-0.003999,0.030749
682,1626666131359128000,-0.415307,0.007554,0.030109,-0.415307,0.007554,0.030109,-0.555954,-0.003821,0.030581
683,1626666131392454000,-0.416588,0.006800,0.030289,-0.416588,0.006800,0.030289,-0.552118,-0.003648,0.030421
684,1626666131425780000,-0.425466,0.006299,0.030112,-0.425466,0.006299,0.030112,-0.548136,-0.003485,0.030272
685,1626666131459105000,-0.432780,0.005968,0.029983,-0.432780,0.005968,0.029983,-0.544127,-0.003334,0.030133
686,1626666131492431000,-0.431551,0.004965,0.029753,-0.431551,0.004965,0.029753,-0.539817,-0.003187,0.030000
687,1626666131525757000,-0.423299,0.002659,0.029631,-0.423299,0.002659,0.029631,-0.535457,-0.003051,0.029877
688,1626666131559083000,-0.408326,0.000392,0.029653,-0.408326,0.000392,0.029653,-0.531163,-0.002926,0.029761
689,1626666131592408000,-0.399851,0.001646,0.029794,-0.399851,0.001646,0.029794,-0.526628,-0.002804,0.029652
690,1626666131625734000,-0.400569,0.001080,0.029635,-0.400569,0.001080,0.029635,-0.522108,-0.002692,0.029551
691,1626666131659060000,-0.410851,-0.000367,0.029301,-0.410851,-0.000367,0.029301,-0.517708,-0.002590,0.029457
692,1626666131692385000,-0.425743,-0.003003,0.029132,-0.425743,-0.003003,0.029132,-0.513152,-0.002490,0.029368
693,1626666131725711000,-0.432556,-0.000242,0.028605,-0.432556,-0.000242,0.028605,-0.508688,-0.002398,0.029285
694,1626666131759037000,-0.429286,-0.001559,0.028777,-0.429286,-0.001559,0.028777,-0.504409,-0.002314,0.029208
695,1626666131792363000,-0.416520,-0.001949,0.029243,-0.416520,-0.001949,0.029243,-0.499961,-0.002232,0.029137
696,1626666131825688000,-0.403181,-0.001216,0.029002,-0.403181,-0.001216,0.029002,-0.495582,-0.002157,0.029073
697,1626666131859014000,-0.399482,-0.000591,0.029290,-0.399482,-0.000591,0.029290,-0.491362,-0.002088,0.029015
698,1626666131892340000,-0.404828,-0.001930,0.029318,-0.404828,-0.001930,0.029318,-0.484149,-0.002253,0.028633
699,1626666131925665000,-0.418246,-0.003089,0.028923,-0.418246,-0.003089,0.028923,-0.473804,-0.002676,0.027925
700,1626666131958991000,-0.430379,-0.002338,0.028633,-0.430379,-0.002338,0.028633,-0.460591,-0.003338,0.026925
701,1626666131992317000,-0.432198,-0.001528,0.028681,-0.432198,-0.001528,0.028681,-0.440745,-0.003968,0.025993
702,1626666132025643000,-0.423379,-0.001510,0.028984,-0.423379,-0.001510,0.028984,-0.413915,-0.004549,0.025139
703,1626666132058969000,-0.407075,0.000271,0.029594,-0.407075,0.000271,0.029594,-0.380661,-0.005082,0.024354
704,1626666132092294000,-0.388763,0.000419,0.031152,-0.388763,0.000419,0.031152,-0.341387,-0.005605,0.023616
705,1626666132125620000,-0.349767,-0.004650,0.031204,-0.349767,-0.004650,0.031204,-0.296693,-0.006104,0.022934
706,1626666132158946000,-0.278871,0.001045,0.034070,-0.278871,0.001045,0.034070,-0.247648,-0.006578,0.022300
707,1626666132192272000,-0.186549,-0.006778,0.036673,-0.186549,-0.006778,0.036673,-0.194772,-0.007050,0.021704
708,1626666132225597000,-0.072747,-0.005088,0.037880,-0.072747,-0.005088,0.037880,-0.139801,-0.007507,0.021152
709,1626666132258923000,0.052615,-0.004583,0.040854,0.052615,-0.004583,0.040854,-0.084417,-0.007943,0.020645
710,1626666132292249000,0.172374,-0.005941,0.042205,0.172374,-0.005941,0.042205,-0.029865,-0.008363,0.020189
711,1626666132325574000,0.250476,-0.005773,0.043731,0.250476,-0.005773,0.043731,0.021335,-0.008753,0.019795
712,1626666132358900000,0.267845,-0.007217,0.043265,0.267845,-0.007217,0.043265,0.067900,-0.009104,0.019465
713,1626666132392226000,0.263197,-0.004252,0.045133,0.263197,-0.004252,0.045133,0.111589,-0.009430,0.019198
714,1626666132425552000,0.252356,-0.012196,0.044228,0.252356,-0.012196,0.044228,0.151018,-0.009721,0.018994
715,1626666132458877000,0.239780,-0.006862,0.042695,0.239780,-0.006862,0.042695,0.186151,-0.009980,0.018840
716,1626666132492203000,0.238491,-0.007236,0.043330,0.238491,-0.007236,0.043330,0.218241,-0.010186,0.018719
717,1626666132525529000,0.247254,-0.010309,0.043662,0.247254,-0.010309,0.043662,0.246725,-0.010359,0.018646
718,1626666132558855000,0.262042,-0.007736,0.043299,0.262042,-0.007736,0.043299,0.271783,-0.010509,0.018614
719,1626666132592181000,0.270514,-0.008322,0.043510,0.270514,-0.008322,0.043510,0.293955,-0.010626,0.018616
720,1626666132625506000,0.269816,-0.007915,0.043522,0.269816,-0.007915,0.043522,0.313220,-0.010724,0.018659
721,1626666132658832000,0.259583,-0.007752,0.042997,0.259583,-0.007752,0.042997,0.329880,-0.010808,0.018735
722,1626666132692158000,0.244956,-0.008416,0.042784,0.244956,-0.008416,0.042784,0.344165,-0.010824,0.018808
723,1626666132725484000,0.238047,-0.007674,0.043112,0.238047,-0.007674,0.043112,0.356230,-0.010819,0.018910
724,1626666132758809000,0.241483,-0.008150,0.043086,0.241483,-0.008150,0.043086,0.366377,-0.010809,0.019040
725,1626666132792135000,0.254389,-0.008865,0.043686,0.254389,-0.008865,0.043686,0.375345,-0.010797,0.019210
726,1626666132825461000,0.267184,-0.008586,0.043921,0.267184,-0.008586,0.043921,0.382868,-0.010785,0.019407
727,1626666132858786000,0.270717,-0.009000,0.044157,0.270717,-0.009000,0.044157,0.389041,-0.010774,0.019625
728,1626666132892112000,0.265006,-0.010937,0.043706,0.265006,-0.010937,0.043706,0.394204,-0.010762,0.019876
729,1626666132925438000,0.250936,-0.011679,0.043304,0.250936,-0.011679,0.043304,0.398238,-0.010750,0.020147
730,1626666132958763000,0.238940,-0.009492,0.043195,0.238940,-0.009492,0.043195,0.401257,-0.010739,0.020431
731,1626666132992089000,0.237707,-0.010775,0.042815,0.237707,-0.010775,0.042815,0.403403,-0.010724,0.020743
732,1626666133025415000,0.246143,-0.011147,0.043226,0.246143,-0.011147,0.043226,0.404695,-0.010709,0.021070
733,1626666133058741000,0.260963,-0.008539,0.043595,0.260963,-0.008539,0.043595,0.405264,-0.010692,0.021405
734,1626666133092066000,0.269504,-0.010591,0.043720,0.269504,-0.010591,0.043720,0.403893,-0.010773,0.021906
735,1626666133125393000,0.268579,-0.010504,0.043762,0.268579,-0.010504,0.043762,0.400542,-0.010963,0.022560
736,1626666133158718000,0.257965,-0.009684,0.043552,0.257965,-0.009684,0.043552,0.395427,-0.011253,0.023346
737,1626666133192044000,0.243464,-0.010866,0.043206,0.243464,-0.010866,0.043206,0.387898,-0.011675,0.024339
738,1626666133225370000,0.237203,-0.010315,0.043258,0.237203,-0.010315,0.043258,0.378078,-0.012231,0.025518
739,1626666133258695000,0.240439,-0.008689,0.043562,0.240439,-0.008689,0.043562,0.366319,-0.012905,0.026851
740,1626666133292021000,0.252800,-0.007608,0.044101,0.252800,-0.007608,0.044101,0.352845,-0.013656,0.028304
741,1626666133325347000,0.258892,-0.003906,0.045198,0.258892,-0.003906,0.045198,0.338144,-0.014467,0.029840
742,1626666133358673000,0.238926,-0.015013,0.044420,0.238926,-0.015013,0.044420,0.322690,-0.015313,0.031427
743,1626666133391998000,0.184332,-0.010202,0.043878,0.184332,-0.010202,0.043878,0.306748,-0.016143,0.032997
744,1626666133425324000,0.101725,-0.012558,0.042681,0.101725,-0.012558,0.042681,0.291064,-0.016927,0.034511
745,1626666133458650000,0.049899,-0.009222,0.042413,0.049899,-0.009222,0.042413,0.276066,-0.017645,0.035947
746,1626666133491975000,0.048875,-0.008207,0.042426,0.048875,-0.008207,0.042426,0.261282,-0.018306,0.037303
747,1626666133525301000,0.057329,-0.007540,0.040486,0.057329,-0.007540,0.040486,0.247312,-0.018891,0.038559
748,1626666133558627000,0.072154,-0.010266,0.041320,0.072154,-0.010266,0.041320,0.234315,-0.019404,0.039723
749,1626666133591953000,0.081088,-0.010562,0.042114,0.081088,-0.010562,0.042114,0.221592,-0.019868,0.040817
750,1626666133625278000,0.080541,-0.008268,0.041832,0.080541,-0.008268,0.041832,0.209639,-0.020272,0.041825
751,1626666133658604000,0.070079,-0.010630,0.041654,0.070079,-0.010630,0.041654,0.198573,-0.020622,0.042757
752,1626666133691930000,0.055355,-0.010821,0.041637,0.055355,-0.010821,0.041637,0.187754,-0.020932,0.043627
753,1626666133725256000,0.048895,-0.009778,0.041343,0.048895,-0.009778,0.041343,0.177607,-0.021197,0.044425
754,1626666133758582000,0.052819,-0.010545,0.041443,0.052819,-0.010545,0.041443,0.168230,-0.021420,0.045158
755,1626666133791907000,0.066069,-0.010189,0.041912,0.066069,-0.010189,0.041912,0.159095,-0.021610,0.045839
756,1626666133825233000,0.078809,-0.009453,0.041907,0.078809,-0.009453,0.041907,0.150578,-0.021766,0.046459
757,1626666133858559000,0.082003,-0.009926,0.042261,0.082003,-0.009926,0.042261,0.142758,-0.021890,0.047026
758,1626666133891884000,0.076293,-0.009773,0.042168,0.076293,-0.009773,0.042168,0.135110,-0.021988,0.047547
759,1626666133925210000,0.062259,-0.010360,0.041934,0.062259,-0.010360,0.041934,0.127981,-0.022060,0.048017
760,1626666133958536000,0.050806,-0.010500,0.041848,0.050806,-0.010500,0.041848,0.121449,-0.022109,0.048442
761,1626666133991862000,0.049742,-0.010215,0.041832,0.049742,-0.010215,0.041832,0.115064,-0.022135,0.048829
762,1626666134025187000,0.058833,-0.010470,0.042082,0.058833,-0.010470,0.042082,0.109139,-0.022142,0.049173
763,1626666134058513000,0.073656,-0.010107,0.042380,0.073656,-0.010107,0.042380,0.103739,-0.022133,0.049480
764,1626666134091839000,0.081787,-0.009956,0.042555,0.081787,-0.009956,0.042555,0.098511,-0.022105,0.049754
765,1626666134125164000,0.080744,-0.009903,0.042519,0.080744,-0.009903,0.042519,0.093703,-0.022063,0.049994
766,1626666134158490000,0.070084,-0.010361,0.042295,0.070084,-0.010361,0.042295,0.089359,-0.022011,0.050204
767,1626666134191816000,0.056759,-0.009518,0.042018,0.056759,-0.009518,0.042018,0.085164,-0.021944,0.050384
768,1626666134225142000,0.048649,-0.009503,0.042012,0.048649,-0.009503,0.042012,0.081313,-0.021868,0.050537
769,1626666134258468000,0.053329,-0.010986,0.041981,0.053329,-0.010986,0.041981,0.077840,-0.021785,0.050666
770,1626666134291793000,0.066864,-0.010635,0.042401,0.066864,-0.010635,0.042401,0.074539,-0.021689,0.050770
771,1626666134325119000,0.079146,-0.009598,0.042673,0.079146,-0.009598,0.042673,0.071560,-0.021587,0.050852
