time,gyr_x,gyr_y,gyr_z,x_sum,Y_sum,z_sum
1.62667E+18,0.047421,0.00007,0.004171,0.010694618,-0.001951539,0.000673997
1.62667E+18,0.049148,-0.006772,0.000192,0.011168834,-0.001950839,0.000715708
1.62667E+18,0.027035,-0.012654,-0.001885,0.011660307,-0.002018558,0.000717628
1.62667E+18,0.012968,-0.000925,0.000838,0.011930661,-0.0021451,0.000698777
1.62667E+18,0.012479,0.004154,0.00014,0.012060339,-0.00215435,0.000707157
1.62667E+18,-0.010175,0.001518,0.001501,0.012185131,-0.002112809,0.000708557
1.62667E+18,-0.012008,0.001274,-0.000401,0.012083382,-0.00209763,0.000723567
1.62667E+18,-0.0233,0.003752,-0.001449,0.011963301,-0.002084889,0.000719557
1.62667E+18,-0.047054,-0.000681,0.002251,0.011730303,-0.00204737,0.000705067
1.62667E+18,-0.045291,0.005637,0.005533,0.011259757,-0.00205418,0.000727578
1.62667E+18,-0.05695,0.00192,-0.000244,0.010806853,-0.001997811,0.000782907
1.62667E+18,-0.081158,-0.007086,-0.000593,0.010237346,-0.00197861,0.000780467
1.62667E+18,-0.069726,-0.007121,-0.002635,0.009425776,-0.00204947,0.000774537
1.62667E+18,-0.07559,-0.000384,-0.001152,0.008728507,-0.00212068,0.000748187
1.62667E+18,-0.08765,-0.000611,-0.003229,0.007972617,-0.00212452,0.000736667
1.62667E+18,-0.107949,-0.005498,-0.004451,0.007096106,-0.002130631,0.000704376
1.62667E+18,-0.110951,-0.001798,0.000105,0.00601663,-0.00218561,0.000659867
1.62667E+18,-0.0662,0.007173,-0.0074,0.004907106,-0.00220359,0.000660917
1.62667E+18,-0.136328,-0.00644,-0.005079,0.004245114,-0.002131861,0.000586918
1.62667E+18,-0.266948,-0.01864,0.003299,0.002881817,-0.002196262,0.000536127
1.62667E+18,-0.214152,0.015691,0.010594,0.000212371,-0.002382659,0.000569117
1.62667E+18,-0.117548,0.032673,-0.001536,-0.001929177,-0.002225747,0.000675058
1.62667E+18,-0.077283,0.00918,-0.01302,-0.003104642,-0.001899022,0.000659698
1.62667E+18,-0.11308,-0.022253,-0.003386,-0.003877482,-0.00180722,0.000529497
1.62667E+18,-0.155666,-0.022794,0.005725,-0.005008267,-0.002029748,0.000495637
1.62667E+18,-0.105627,0.012025,0.006318,-0.006564947,-0.00225769,0.000552888
1.62667E+18,-0.036408,0.021206,-0.009529,-0.007621203,-0.002137442,0.000616067
1.62667E+18,-0.02906,0.001012,-0.007592,-0.007985288,-0.001925379,0.000520776
1.62667E+18,-0.028658,-0.019146,0.002513,-0.008275884,-0.001915259,0.000444857
1.62667E+18,-0.009948,-0.011781,0.004869,-0.008562468,-0.002106722,0.000469987
1.62667E+18,-0.00562,0.006929,0.008325,-0.008661947,-0.00222453,0.000518676
1.62667E+18,0.033318,0.019076,0.002566,-0.008718148,-0.002155239,0.000601928
1.62667E+18,0.062518,0.018553,-0.00665,-0.008384972,-0.001964482,0.000627587
1.62667E+18,0.056898,-0.003229,0.001955,-0.007759784,-0.00177895,0.000561086
1.62667E+18,0.091735,-0.017942,0.008535,-0.007190811,-0.001811239,0.000580636
1.62667E+18,0.118072,-0.013509,0.010961,-0.006273449,-0.001990661,0.000665987
1.62667E+18,0.121667,-0.001292,0.001257,-0.005092744,-0.00212575,0.000775596
1.62667E+18,0.147829,0.003421,-0.005219,-0.003876059,-0.00213867,0.000788166
1.62667E+18,0.161146,-0.004084,-0.000122,-0.002397788,-0.00210446,0.000735977
1.62667E+18,0.148615,-0.004398,0.007679,-0.000786307,-0.002145301,0.000734757
1.62667E+18,0.159488,0.002025,0.011135,0.000699824,-0.00218928,0.000811546
1.62667E+18,0.177151,0.006178,0.006353,0.002294724,-0.00216903,0.000922897
1.62667E+18,0.177744,0.006894,-0.00178,0.004066212,-0.002107251,0.000986426
1.62667E+18,0.156085,0.005725,0.001309,0.005843674,-0.00203831,0.000968626
1.62667E+18,0.1468,0.000017,0.008971,0.007404504,-0.001981061,0.000981716
1.62667E+18,0.166731,-0.001833,0.005306,0.008872523,-0.001980891,0.001071427
1.62667E+18,0.155858,-0.00754,-0.00082,0.010539812,-0.00199922,0.001124486
1.62667E+18,0.127357,-0.004974,-0.000681,0.012098412,-0.002074621,0.001116286
1.62667E+18,0.104702,0.002251,0.0037,0.013371965,-0.002124361,0.001109476
1.62667E+18,0.08512,0.006685,0.006842,0.014418999,-0.00210185,0.001146477
1.62667E+18,0.077021,0.009512,0.006981,0.015270188,-0.002035001,0.001214896
1.62667E+18,0.078889,0.007086,-0.000855,0.016040408,-0.00193988,0.001284707
1.62667E+18,0.030142,-0.003979,-0.000244,0.016829288,-0.001869021,0.001276157
1.62667E+18,0.017087,0.000733,0.003613,0.017130712,-0.001908812,0.001273717
1.62667E+18,0.015865,0.010245,0.004154,0.017301579,-0.001901482,0.001309846
1.62667E+18,-0.019234,0.001204,-0.001414,0.017460231,-0.00179903,0.001351387
1.62667E+18,-0.018378,-0.009599,0.000681,0.017267894,-0.00178699,0.001337247
1.62667E+18,-0.041155,-0.009163,0.000785,0.017084111,-0.001882982,0.001344057
1.62667E+18,-0.068399,-0.003299,-0.001868,0.016672567,-0.001974611,0.001351907
1.62667E+18,-0.070529,0.01014,-0.001239,0.015988568,-0.002007601,0.001333227
1.62667E+18,-0.101124,-0.00089,-0.002775,0.015283287,-0.001906202,0.001320837
1.62667E+18,-0.130586,-0.002443,0.002059,0.014272034,-0.001915102,0.001293087
1.62667E+18,-0.116466,0.004538,-0.00103,0.012966191,-0.001939532,0.001313676
1.62667E+18,-0.136415,0.003037,0.000122,0.011801516,-0.001894151,0.001303376
1.62667E+18,-0.152332,-0.003979,-0.001152,0.010437383,-0.001863782,0.001304596
1.62667E+18,-0.181165,-0.00555,-0.004555,0.008914044,-0.001903572,0.001293076
1.62667E+18,-0.187047,-0.001606,0.000925,0.007102417,-0.001959072,0.001247527
1.62667E+18,-0.121754,0.004887,-0.013858,0.005231923,-0.001975132,0.001256777
1.62667E+18,-0.247156,-0.027698,-0.013107,0.004014399,-0.001926262,0.001118199
1.62667E+18,-0.417971,-0.023213,-0.002129,0.001542807,-0.002203246,0.000987127
1.62667E+18,-0.329867,0.026512,0.013718,-0.002636849,-0.002435373,0.000965837
1.62667E+18,-0.176994,0.045256,0.004957,-0.005935562,-0.00217025,0.001103019
1.62667E+18,-0.117618,0.01768,-0.015603,-0.007705479,-0.001717695,0.001152588
1.62667E+18,-0.174917,-0.019722,-0.00377,-0.008881674,-0.001540893,0.000996556
1.62667E+18,-0.218899,-0.01679,0.003019,-0.010630822,-0.001738111,0.000958857
1.62667E+18,-0.13748,0.017523,0.010804,-0.01281984,-0.001906013,0.000989047
1.62667E+18,-0.04283,0.029444,-0.008151,-0.014194622,-0.001730785,0.001097086
1.62667E+18,-0.033824,-0.003787,-0.014923,-0.014622928,-0.001436341,0.001015575
1.62667E+18,-0.032027,-0.037158,-0.001815,-0.014961163,-0.001474211,0.000866347
1.62667E+18,-0.014242,-0.030386,0.014521,-0.015281437,-0.001845796,0.000848196
1.62667E+18,-0.001239,0.010681,0.012427,-0.015423856,-0.002149652,0.000993405
1.62667E+18,0.048712,0.037333,-0.00075,-0.015436246,-0.00204284,0.001117676
1.62667E+18,0.079343,0.023911,-0.010367,-0.014949132,-0.001669515,0.001110176
1.62667E+18,0.075049,-0.008639,0.00363,-0.014155692,-0.001430402,0.001006505
1.62667E+18,0.126606,-0.012811,0.011641,-0.013405211,-0.001516791,0.001042804
1.62667E+18,0.16825,-0.009756,0.00836,-0.012139135,-0.001644903,0.001159216
1.62667E+18,0.182928,-0.005219,0.00761,-0.010456657,-0.001742461,0.001242815
1.62667E+18,0.232495,-0.001623,-0.002827,-0.008627353,-0.001794652,0.001318916
1.62667E+18,0.252427,-0.007749,-0.000942,-0.006302433,-0.001810882,0.001290646
1.62667E+18,0.237644,-0.018082,0.006632,-0.003778131,-0.001888373,0.001281226
1.62667E+18,0.268187,-0.004957,0.016685,-0.001401721,-0.00206919,0.001347545
1.62667E+18,0.300389,0.014102,0.007959,0.001280183,-0.002118761,0.001514397
1.62667E+18,0.292482,0.016441,-0.003403,0.004284035,-0.001977743,0.001593986
1.62667E+18,0.242705,0.00274,0.004538,0.007208892,-0.001813331,0.001559956
1.62667E+18,0.2337,0.001309,0.015097,0.009635911,-0.001785931,0.001605335
1.62667E+18,0.260246,0.007505,0.014818,0.011972941,-0.001772841,0.001756307
1.62667E+18,0.231466,-0.002007,0.003142,0.014575368,-0.001697792,0.001904485
1.62667E+18,0.177465,-0.011065,-0.002618,0.016890057,-0.001717862,0.001935906
1.62667E+18,0.149226,0.00548,0.00274,0.018671817,-0.001828955,0.001909621
1.62667E+18,0.117338,0.011502,0.009093,0.020158099,-0.001774375,0.001936911
1.62667E+18,0.107006,0.011746,0.007418,0.021331464,-0.001659356,0.00202784
1.62667E+18,0.102154,0.001902,-0.00103,0.022401537,-0.001541895,0.002102021
1.62667E+18,0.029199,-0.002251,0.001414,0.023423064,-0.001522875,0.002091721
1.62667E+18,0.022078,0.010769,0.003334,0.023715058,-0.001545386,0.002105861
1.62667E+18,0.015359,0.012863,0.004381,0.023935835,-0.001437697,0.002139201
1.62667E+18,-0.022777,-0.002932,0.001204,0.024089427,-0.001309065,0.002183011
1.62667E+18,-0.018623,-0.00555,-0.004259,0.02386166,-0.001338385,0.002195051
1.62667E+18,-0.067893,-0.007383,0.000925,0.023675428,-0.001393886,0.002152461
1.62667E+18,-0.099187,-0.009739,0.001728,0.022996506,-0.001467715,0.002161711
1.62667E+18,-0.096517,0.004119,-0.00007,0.022004624,-0.001565106,0.002178991
1.62667E+18,-0.149749,-0.008168,-0.006754,0.021039466,-0.001523916,0.002178291
1.62667E+18,-0.193208,-0.014573,-0.001641,0.019541957,-0.001605597,0.00211075
1.62667E+18,-0.180851,-0.00192,-0.00096,0.017609902,-0.001751326,0.00209434
1.62667E+18,-0.21862,-0.003735,-0.003211,0.015801368,-0.001770526,0.00208474
1.62667E+18,-0.234712,-0.003159,-0.010018,0.013615196,-0.001807875,0.00205263
1.62667E+18,-0.291034,-0.010332,-0.004608,0.01126336,-0.001839529,0.001952249
1.62667E+18,-0.300354,-0.00562,-0.005009,0.008358868,-0.001942641,0.001906262
1.62667E+18,-0.280073,0.009739,0.005201,0.00535529,-0.001998842,0.001856171
1.62667E+18,-0.175249,0.02604,0.003368,0.002554596,-0.001901453,0.00190818
1.62667E+18,-0.113848,0.003211,-0.010594,0.000802083,-0.00164105,0.001941861
1.62667E+18,-0.223873,-0.028222,-0.005445,-0.000336382,-0.00160894,0.001835922
1.62667E+18,-0.227783,-0.008674,-0.002286,-0.002575141,-0.001891164,0.001781471
1.62667E+18,-0.176558,0.011432,0.002234,-0.004852942,-0.001977903,0.001758612
1.62667E+18,-0.141319,0.017017,-0.00281,-0.006618544,-0.001863581,0.001780952
1.62667E+18,-0.102276,0.002374,-0.010507,-0.008031716,-0.001693413,0.001752852
1.62667E+18,-0.084963,-0.007732,-0.000576,-0.009054489,-0.001669673,0.001647781
1.62667E+18,-0.073862,-0.005707,0.004049,-0.009904108,-0.001746992,0.001642021
1.62667E+18,-0.065886,0.007016,0.010943,-0.010642738,-0.001804063,0.001682512
1.62667E+18,-0.030508,0.022951,-0.001484,-0.011301589,-0.001733904,0.00179194
1.62667E+18,0.003543,0.01583,-0.008186,-0.011606673,-0.001504391,0.0017771
1.62667E+18,0.00356,-0.009303,-0.002094,-0.011571244,-0.001346093,0.001695241
1.62667E+18,0.049777,-0.01789,0.009477,-0.011535643,-0.001439124,0.001674301
1.62667E+18,0.083758,-0.009739,0.005463,-0.01103788,-0.001618022,0.00176907
1.62667E+18,0.077685,-0.007261,0.001414,-0.010200289,-0.001715413,0.0018237
1.62667E+18,0.108891,-0.000367,0.001082,-0.009423449,-0.001788022,0.00183784
1.62667E+18,0.129783,0.003456,0.000419,-0.008334525,-0.001791692,0.00184866
1.62667E+18,0.152996,0.004381,0.009721,-0.007036712,-0.001757133,0.00185285
1.62667E+18,0.201655,-0.004555,0.00836,-0.005506732,-0.001713322,0.001950061
1.62667E+18,0.201551,-0.004852,0.00356,-0.003490208,-0.001758871,0.00203366
1.62667E+18,0.182003,0.002496,0.003002,-0.001474672,-0.001807392,0.002069261
1.62667E+18,0.208532,0.008587,0.003299,0.000345335,-0.001782432,0.00209928
1.62667E+18,0.232967,0.005201,0.006615,0.002430681,-0.001696561,0.002132271
1.62667E+18,0.23185,-0.01103,0.00267,0.004760322,-0.001644552,0.00219842
1.62667E+18,0.192964,-0.013352,0.003997,0.007078851,-0.001754853,0.00222512
1.62667E+18,0.192178,-0.001239,0.004067,0.009008467,-0.001888372,0.00226509
1.62667E+18,0.212756,0.013928,0.003334,0.010930271,-0.001900762,0.00230576
1.62667E+18,0.18202,0.013387,0.002635,0.013057804,-0.001761484,0.0023391
1.62667E+18,0.134862,0.0048,0.001937,0.014878027,-0.001627612,0.00236545
1.62667E+18,0.116937,-0.001536,0.007069,0.01622663,-0.001579613,0.00238482
1.62667E+18,0.099571,0.002025,0.008901,0.017396015,-0.001594973,0.002455511
1.62667E+18,0.105994,0.012008,0.002304,0.018391712,-0.001574723,0.00254452
1.62667E+18,0.082851,0.00363,-0.004957,0.019451666,-0.001454641,0.00256756
1.62667E+18,0.013073,-0.009215,0.003578,0.020280165,-0.001418342,0.002517991
1.62667E+18,0.020019,-0.004677,0.003648,0.020410897,-0.001510493,0.002553771
1.62667E+18,0.021241,0.00274,-0.000262,0.020611084,-0.001557262,0.002590251
1.62667E+18,-0.013945,0.001274,-0.00007,0.020823497,-0.001529862,0.002587631
1.62667E+18,-0.028798,0.001152,-0.000332,0.020684049,-0.001517122,0.002586931
1.62667E+18,-0.072204,0.003037,0.002339,0.020396065,-0.001505602,0.002583611
1.62667E+18,-0.092433,0.001239,0.000733,0.019674034,-0.001475233,0.002607
1.62667E+18,-0.08142,0.001222,0.000942,0.018749692,-0.001462842,0.00261433
1.62667E+18,-0.125943,-0.012497,-0.004538,0.017935503,-0.001450623,0.00262375
1.62667E+18,-0.160186,-0.005742,-0.002705,0.016676057,-0.001575594,0.00257837
1.62667E+18,-0.151128,0.00089,-0.000524,0.015074217,-0.001633013,0.00255132
1.62667E+18,-0.181183,-0.007278,-0.000454,0.013562918,-0.001624113,0.00254608
1.62667E+18,-0.187571,-0.006999,-0.004503,0.011751111,-0.001696892,0.00254154
1.62667E+18,-0.23253,-0.007226,-0.00391,0.009875377,-0.001766883,0.00249651
1.62667E+18,-0.232076,-0.001187,-0.00089,0.007550107,-0.001839142,0.00245741
1.62667E+18,-0.193941,0.003787,-0.003438,0.005229317,-0.001851012,0.00244851
1.62667E+18,-0.205879,0.004643,-0.002932,0.003289932,-0.001813143,0.00241413
1.62667E+18,-0.226596,-0.00082,-0.006877,0.001231116,-0.001766712,0.00238481
1.62667E+18,-0.231483,-0.003613,0.001885,-0.001034815,-0.001774912,0.002316041
1.62667E+18,-0.180868,0.005027,-0.00007,-0.003349675,-0.001811043,0.002334891
1.62667E+18,-0.140551,0.007802,-0.00918,-0.005158332,-0.001760773,0.002334191
1.62667E+18,-0.153188,0.00103,-0.005341,-0.00656386,-0.001682752,0.00224239
1.62667E+18,-0.143501,-0.001257,0.000489,-0.00809572,-0.001672453,0.002188981
1.62667E+18,-0.089745,0.004503,0.001763,-0.009530749,-0.001685023,0.002193871
1.62667E+18,-0.054454,0.005009,-0.00288,-0.010428187,-0.001639993,0.0022115
1.62667E+18,-0.04934,-0.001361,-0.002531,-0.010972734,-0.001589903,0.0021827
1.62667E+18,-0.027402,-0.000332,0.002601,-0.011466128,-0.001603512,0.00215739
1.62667E+18,-0.003718,0.000122,0.003019,-0.011740151,-0.001606832,0.002183401
1.62667E+18,0.00644,0.001431,0.000175,-0.011777331,-0.001605612,0.00221359
1.62667E+18,0.056863,0.00288,0.004241,-0.01171293,-0.001591302,0.00221534
1.62667E+18,0.080879,-0.002234,0.002443,-0.011144307,-0.001562503,0.00225775
1.62667E+18,0.075102,-0.009512,0.001606,-0.010335507,-0.001584843,0.00228218
1.62667E+18,0.121248,-0.002077,0.007802,-0.009584496,-0.001679962,0.00229824
1.62667E+18,0.137253,-0.000332,0.006702,-0.008372001,-0.001700732,0.002376261
1.62667E+18,0.160012,0.000698,0.007679,-0.006999489,-0.001704052,0.00244328
1.62667E+18,0.205774,-0.000349,-0.000838,-0.005399348,-0.001697072,0.002520071
1.62667E+18,0.203575,-0.008011,-0.000593,-0.003341634,-0.001700562,0.002511691
1.62667E+18,0.195651,-0.007313,0.008273,-0.001305858,-0.001780673,0.002505761
1.62667E+18,0.219737,0.004503,0.009233,0.000650627,-0.001853802,0.00258849
1.62667E+18,0.239529,0.011938,0.003002,0.002848025,-0.001808771,0.002680821
1.62667E+18,0.230017,-0.00082,-0.000157,0.005243284,-0.001689393,0.002710841
1.62667E+18,0.190764,-0.005445,0.005742,0.007543484,-0.001697593,0.002709271
1.62667E+18,0.195198,0.002269,0.008884,0.009451099,-0.001752042,0.00276669
1.62667E+18,0.215025,0.010891,0.004904,0.011403104,-0.001729352,0.002855531
1.62667E+18,0.181287,0.001641,0.00356,0.013553327,-0.001620443,0.002904571
1.62667E+18,0.137532,-0.002339,0.001518,0.01536622,-0.001604033,0.002940171
1.62667E+18,0.120707,0.00199,0.003718,0.016741522,-0.001627423,0.002955351
1.62667E+18,0.098471,0.005114,0.008587,0.017948608,-0.001607523,0.002992531
1.62667E+18,0.10191,0.007034,0.003072,0.018933305,-0.001556383,0.0030784
1.62667E+18,0.080093,0.00199,-0.00295,0.019952418,-0.001486042,0.003109121
1.62667E+18,0.01508,-0.005096,0.003997,0.020753338,-0.001466143,0.003079621
1.62667E+18,0.02618,0.00555,0.004695,0.02090414,-0.001517103,0.003119592
1.62667E+18,0.008552,0.003944,0.002723,0.021165936,-0.001461604,0.003166541
1.62667E+18,-0.020211,-0.002758,0.00082,0.021251457,-0.001422163,0.003193771
1.62667E+18,-0.027175,-0.001606,-0.002042,0.02104935,-0.001449743,0.003201971
1.62667E+18,-0.071227,-0.003246,0.001641,0.020777597,-0.001465803,0.003181551
1.62667E+18,-0.088942,-0.001658,0,0.020065336,-0.001498263,0.003197961
1.62667E+18,-0.088767,0.001763,-0.003368,0.019175904,-0.001514843,0.003197961
1.62667E+18,-0.139696,-0.007121,-0.001798,0.018288246,-0.001497213,0.003164281
1.62667E+18,-0.161129,-0.010926,0.000471,0.016891268,-0.001568424,0.003146301
1.62667E+18,-0.155666,-0.001466,-0.00281,0.015279998,-0.001677683,0.003151011
1.62667E+18,-0.182771,-0.003403,-0.000611,0.013723318,-0.001692343,0.00312291
1.62667E+18,-0.198165,0.001082,-0.002775,0.011895632,-0.001726373,0.003116801
1.62667E+18,-0.246336,-0.008482,-0.001571,0.009913957,-0.001715552,0.00308905
1.62667E+18,-0.233612,0.001222,-0.002601,0.007450628,-0.001800371,0.00307334
1.62667E+18,-0.195285,0.004852,-0.002496,0.005114478,-0.001788151,0.00304733
1.62667E+18,-0.216229,0.000419,-0.005376,0.003161653,-0.001739632,0.00302237
1.62667E+18,-0.235637,-0.007906,-0.00754,0.000999335,-0.001735442,0.00296861
1.62667E+18,-0.238011,-0.003072,-0.00103,-0.001357004,-0.001814501,0.002893211
1.62667E+18,-0.179315,0.007086,-0.000035,-0.003737145,-0.001845221,0.002882911
1.62667E+18,-0.143169,0.00939,-0.003229,-0.005530272,-0.001774362,0.002882561
1.62667E+18,-0.161984,-0.001414,-0.001798,-0.00696198,-0.001680461,0.00285027
1.62667E+18,-0.146084,0.001501,-0.002077,-0.008581799,-0.001694601,0.00283229
1.62667E+18,-0.083165,0.009669,-0.000279,-0.010042658,-0.001679591,0.00281152
1.62667E+18,-0.050667,0.008133,0.000559,-0.010874298,-0.001582902,0.00280873
1.62667E+18,-0.052971,-0.002426,-0.000227,-0.011380974,-0.001501571,0.00281432
1.62667E+18,-0.023719,-0.000995,0.000873,-0.011910677,-0.00152583,0.00281205
1.62667E+18,-0.001117,-0.006109,0.002548,-0.01214787,-0.001535781,0.00282078
1.62667E+18,0.013456,0.000611,0.001588,-0.01215904,-0.00159687,0.00284626
1.62667E+18,0.064036,0.001379,0,-0.012024478,-0.00159076,0.00286214
1.62667E+18,0.076515,-0.002391,0.001501,-0.011384127,-0.00157697,0.00286214
1.62667E+18,0.076707,-0.007313,0.002845,-0.010618967,-0.00160088,0.00287715
1.62667E+18,0.124896,0.001728,0.004346,-0.009851907,-0.001674009,0.0029056
1.62667E+18,0.142873,0.005131,0.001623,-0.008602931,-0.001656729,0.002949061
1.62667E+18,0.173294,0.002182,0.008133,-0.007174219,-0.00160542,0.00296529
1.62667E+18,0.214134,-0.001501,0.002304,-0.005441257,-0.001583599,0.003046621
1.62667E+18,0.203942,-0.010891,-0.000244,-0.003299944,-0.001598609,0.003069661
1.62667E+18,0.203104,-0.012078,0.00939,-0.001260498,-0.001707521,0.003067221
1.62667E+18,0.236492,0.000663,0.009058,0.000770516,-0.001828299,0.00316112
1.62667E+18,0.254713,0.008238,0.003787,0.003135466,-0.001821669,0.003251701
1.62667E+18,0.236021,-0.001571,-0.002793,0.005682564,-0.00173929,0.003289571
