stb->k,time,curX,curY,curZ,refX,refY,refZ,oldX,oldY,oldZ
255,1626666310883029000,-0.698283,0.029131,-0.014926,-0.698283,0.029131,-0.014926,-0.737587,0.026666,-0.024505
256,1626666310916356000,-0.697514,0.029026,-0.014705,-0.697514,0.029026,-0.014705,-0.738159,0.026710,-0.024504
257,1626666310949681000,-0.696160,0.029150,-0.015072,-0.696160,0.029150,-0.015072,-0.738469,0.026756,-0.024487
258,1626666310983007000,-0.692930,0.029604,-0.015526,-0.692930,0.029604,-0.015526,-0.738498,0.026801,-0.024452
259,1626666311016333000,-0.688767,0.030097,-0.015751,-0.688767,0.030097,-0.015751,-0.738281,0.026845,-0.024403
260,1626666311049658000,-0.684860,0.030357,-0.015301,-0.684860,0.030357,-0.015301,-0.737800,0.026890,-0.024337
261,1626666311082984000,-0.681623,0.030502,-0.014337,-0.681623,0.030502,-0.014337,-0.737075,0.026934,-0.024257
262,1626666311116310000,-0.678383,0.029953,-0.013325,-0.678383,0.029953,-0.013325,-0.736154,0.026976,-0.024165
263,1626666311149635000,-0.675189,0.029629,-0.012859,-0.675189,0.029629,-0.012859,-0.734970,0.027019,-0.024056
264,1626666311182961000,-0.671998,0.029704,-0.012824,-0.671998,0.029704,-0.012824,-0.733575,0.027060,-0.023935
265,1626666311216287000,-0.668761,0.029446,-0.012927,-0.668761,0.029446,-0.012927,-0.732027,0.027100,-0.023805
266,1626666311249613000,-0.664490,0.029312,-0.012740,-0.664490,0.029312,-0.012740,-0.730215,0.027140,-0.023657
267,1626666311282938000,-0.660061,0.029417,-0.012398,-0.660061,0.029417,-0.012398,-0.728219,0.027180,-0.023498
268,1626666311316264000,-0.656186,0.029371,-0.011962,-0.656186,0.029371,-0.011962,-0.726104,0.027218,-0.023331
269,1626666311349590000,-0.652002,0.029087,-0.011677,-0.652002,0.029087,-0.011677,-0.723725,0.027258,-0.023148
270,1626666311382915000,-0.647415,0.028849,-0.011290,-0.647415,0.028849,-0.011290,-0.721185,0.027298,-0.022955
271,1626666311416241000,-0.642884,0.029261,-0.010932,-0.642884,0.029261,-0.010932,-0.718557,0.027337,-0.022755
272,1626666311449567000,-0.637956,0.029206,-0.010789,-0.637956,0.029206,-0.010789,-0.715668,0.027379,-0.022541
273,1626666311482893000,-0.632669,0.028970,-0.010139,-0.632669,0.028970,-0.010139,-0.712643,0.027422,-0.022319
274,1626666311516219000,-0.626722,0.029347,-0.008974,-0.626722,0.029347,-0.008974,-0.709561,0.027465,-0.022093
275,1626666311549545000,-0.621190,0.029611,-0.008209,-0.621190,0.029611,-0.008209,-0.706218,0.027512,-0.021853
276,1626666311582870000,-0.615757,0.029809,-0.008155,-0.615757,0.029809,-0.008155,-0.702759,0.027560,-0.021608
277,1626666311616196000,-0.609820,0.030200,-0.008149,-0.609820,0.030200,-0.008149,-0.699267,0.027609,-0.021360
278,1626666311649522000,-0.604511,0.031413,-0.007841,-0.604511,0.031413,-0.007841,-0.695512,0.027662,-0.021100
279,1626666311682847000,-0.600221,0.031442,-0.007409,-0.600221,0.031442,-0.007409,-0.691653,0.027716,-0.020835
280,1626666311716173000,-0.595077,0.030764,-0.007367,-0.595077,0.030764,-0.007367,-0.687781,0.027771,-0.020569
281,1626666311749499000,-0.590042,0.031515,-0.007626,-0.590042,0.031515,-0.007626,-0.683641,0.027829,-0.020293
282,1626666311782825000,-0.584776,0.032355,-0.007613,-0.584776,0.032355,-0.007613,-0.679412,0.027888,-0.020016
283,1626666311816150000,-0.578112,0.032452,-0.007195,-0.578112,0.032452,-0.007195,-0.675185,0.027948,-0.019739
284,1626666311849476000,-0.571415,0.033234,-0.006309,-0.571415,0.033234,-0.006309,-0.670691,0.028011,-0.019455
285,1626666311882802000,-0.564791,0.033292,-0.005520,-0.564791,0.033292,-0.005520,-0.666120,0.028075,-0.019171
286,1626666311916127000,-0.558158,0.033139,-0.005306,-0.558158,0.033139,-0.005306,-0.661571,0.028139,-0.018890
287,1626666311949453000,-0.551042,0.033112,-0.005468,-0.551042,0.033112,-0.005468,-0.656757,0.028207,-0.018601
288,1626666311982779000,-0.543949,0.033267,-0.005701,-0.543949,0.033267,-0.005701,-0.651882,0.028276,-0.018313
289,1626666312016104000,-0.538048,0.033086,-0.006001,-0.538048,0.033086,-0.006001,-0.647050,0.028345,-0.018028
290,1626666312049431000,-0.532541,0.032766,-0.006599,-0.532541,0.032766,-0.006599,-0.641957,0.028418,-0.017733
291,1626666312082756000,-0.526582,0.033121,-0.007065,-0.526582,0.033121,-0.007065,-0.636821,0.028491,-0.017437
292,1626666312116082000,-0.519916,0.033258,-0.007066,-0.519916,0.033258,-0.007066,-0.631750,0.028564,-0.017141
293,1626666312149408000,-0.513529,0.033999,-0.006529,-0.513529,0.033999,-0.006529,-0.626422,0.028640,-0.016835
294,1626666312182734000,-0.507413,0.034650,-0.005596,-0.507413,0.034650,-0.005596,-0.621068,0.028716,-0.016526
295,1626666312216059000,-0.501712,0.034859,-0.004822,-0.501712,0.034859,-0.004822,-0.615796,0.028791,-0.016217
296,1626666312249385000,-0.495753,0.035012,-0.004091,-0.495753,0.035012,-0.004091,-0.610272,0.028869,-0.015897
297,1626666312282711000,-0.490111,0.034891,-0.003278,-0.490111,0.034891,-0.003278,-0.604734,0.028948,-0.015574
298,1626666312316036000,-0.484781,0.034201,-0.001931,-0.484781,0.034201,-0.001931,-0.599295,0.029026,-0.015251
299,1626666312349362000,-0.478634,0.033674,-0.000539,-0.478634,0.033674,-0.000539,-0.593606,0.029108,-0.014916
300,1626666312382688000,-0.472802,0.033365,0.000533,-0.472802,0.033365,0.000533,-0.587918,0.029191,-0.014578
301,1626666312416014000,-0.467483,0.033141,0.000771,-0.467483,0.033141,0.000771,-0.582343,0.029272,-0.014239
302,1626666312449339000,-0.461355,0.033917,0.000329,-0.461355,0.033917,0.000329,-0.576525,0.029358,-0.013888
303,1626666312482665000,-0.454298,0.034781,0.000140,-0.454298,0.034781,0.000140,-0.570723,0.029443,-0.013532
304,1626666312515991000,-0.447853,0.035944,0.000790,-0.447853,0.035944,0.000790,-0.565050,0.029527,-0.013176
305,1626666312549316000,-0.442405,0.036137,0.002112,-0.442405,0.036137,0.002112,-0.559143,0.029613,-0.012809
306,1626666312582643000,-0.437380,0.035372,0.003188,-0.437380,0.035372,0.003188,-0.553264,0.029700,-0.012440
307,1626666312615968000,-0.431948,0.035381,0.003821,-0.431948,0.035381,0.003821,-0.547529,0.029784,-0.012073
308,1626666312649294000,-0.425760,0.035778,0.004703,-0.425760,0.035778,0.004703,-0.541566,0.029872,-0.011699
309,1626666312682620000,-0.420555,0.035736,0.005824,-0.420555,0.035736,0.005824,-0.535641,0.029959,-0.011326
310,1626666312715945000,-0.416191,0.035237,0.006777,-0.416191,0.035237,0.006777,-0.529868,0.030045,-0.010958
311,1626666312749271000,-0.410868,0.034386,0.007031,-0.410868,0.034386,0.007031,-0.523873,0.030133,-0.010582
312,1626666312782597000,-0.404557,0.035129,0.006866,-0.404557,0.035129,0.006866,-0.517925,0.030220,-0.010207
313,1626666312815923000,-0.399139,0.035461,0.006122,-0.399139,0.035461,0.006122,-0.512136,0.030304,-0.009836
314,1626666312849248000,-0.394363,0.035449,0.005039,-0.394363,0.035449,0.005039,-0.506134,0.030389,-0.009454
315,1626666312882574000,-0.388887,0.035510,0.004108,-0.388887,0.035510,0.004108,-0.500186,0.030470,-0.009070
316,1626666312915900000,-0.383022,0.036003,0.003602,-0.383022,0.036003,0.003602,-0.494404,0.030546,-0.008687
317,1626666312949225000,-0.377019,0.036426,0.003791,-0.377019,0.036426,0.003791,-0.488413,0.030620,-0.008291
318,1626666312982551000,-0.371363,0.036654,0.004982,-0.371363,0.036654,0.004982,-0.482480,0.030690,-0.007892
319,1626666313015877000,-0.366129,0.036247,0.006860,-0.366129,0.036247,0.006860,-0.476716,0.030753,-0.007494
320,1626666313049203000,-0.360808,0.034657,0.008660,-0.360808,0.034657,0.008660,-0.470750,0.030814,-0.007081
321,1626666313082528000,-0.356065,0.033495,0.010338,-0.356065,0.033495,0.010338,-0.464847,0.030868,-0.006665
322,1626666313115854000,-0.351230,0.032200,0.012027,-0.351230,0.032200,0.012027,-0.459118,0.030917,-0.006250
323,1626666313149180000,-0.346328,0.031346,0.013063,-0.346328,0.031346,0.013063,-0.453198,0.030963,-0.005822
324,1626666313182506000,-0.340807,0.030061,0.013268,-0.340807,0.030061,0.013268,-0.447350,0.031003,-0.005391
325,1626666313215832000,-0.334415,0.030139,0.012878,-0.334415,0.030139,0.012878,-0.441683,0.031037,-0.004961
326,1626666313249157000,-0.327972,0.031048,0.012924,-0.327972,0.031048,0.012924,-0.435830,0.031068,-0.004522
327,1626666313282483000,-0.322182,0.030768,0.013710,-0.322182,0.030768,0.013710,-0.430051,0.031094,-0.004085
328,1626666313315809000,-0.317611,0.030284,0.014921,-0.317611,0.030284,0.014921,-0.424452,0.031115,-0.003652
329,1626666313349134000,-0.314275,0.029588,0.016169,-0.314275,0.029588,0.016169,-0.418668,0.031132,-0.003214
330,1626666313382460000,-0.311148,0.028995,0.017189,-0.311148,0.028995,0.017189,-0.412953,0.031145,-0.002782
331,1626666313415786000,-0.307140,0.028736,0.017519,-0.307140,0.028736,0.017519,-0.407413,0.031152,-0.002358
332,1626666313449112000,-0.302012,0.028596,0.017062,-0.302012,0.028596,0.017062,-0.401685,0.031157,-0.001931
333,1626666313482437000,-0.296373,0.028871,0.015958,-0.296373,0.028871,0.015958,-0.396021,0.031157,-0.001512
334,1626666313515763000,-0.290463,0.028638,0.014671,-0.290463,0.028638,0.014671,-0.390525,0.031153,-0.001102
335,1626666313549089000,-0.284411,0.028486,0.014023,-0.284411,0.028486,0.014023,-0.384842,0.031147,-0.000689
336,1626666313582414000,-0.278352,0.028496,0.013669,-0.278352,0.028496,0.013669,-0.379223,0.031138,-0.000283
337,1626666313615740000,-0.272578,0.028186,0.013416,-0.272578,0.028186,0.013416,-0.373769,0.031127,0.000113
338,1626666313649066000,-0.266946,0.027581,0.013096,-0.266946,0.027581,0.013096,-0.368131,0.031115,0.000512
339,1626666313682392000,-0.261184,0.027127,0.013009,-0.261184,0.027127,0.013009,-0.362555,0.031101,0.000905
340,1626666313715718000,-0.255803,0.027245,0.013373,-0.255803,0.027245,0.013373,-0.357143,0.031086,0.001287
341,1626666313749044000,-0.250244,0.027759,0.013991,-0.250244,0.027759,0.013991,-0.351543,0.031071,0.001674
342,1626666313782369000,-0.244753,0.028157,0.014602,-0.244753,0.028157,0.014602,-0.346001,0.031055,0.002054
343,1626666313815695000,-0.240068,0.028624,0.014954,-0.240068,0.028624,0.014954,-0.340616,0.031039,0.002427
344,1626666313849021000,-0.235732,0.029648,0.015113,-0.235732,0.029648,0.015113,-0.335037,0.031022,0.002804
345,1626666313882346000,-0.230370,0.030119,0.015110,-0.230370,0.030119,0.015110,-0.329503,0.031003,0.003176
346,1626666313915672000,-0.224140,0.029995,0.014967,-0.224140,0.029995,0.014967,-0.324116,0.030985,0.003540
347,1626666313948998000,-0.218463,0.029888,0.014980,-0.218463,0.029888,0.014980,-0.318519,0.030965,0.003906
348,1626666313982324000,-0.213926,0.029939,0.015348,-0.213926,0.029939,0.015348,-0.312953,0.030944,0.004263
349,1626666314015649000,-0.208090,0.029897,0.015978,-0.208090,0.029897,0.015978,-0.307519,0.030924,0.004610
350,1626666314048975000,-0.200768,0.030357,0.017064,-0.200768,0.030357,0.017064,-0.301867,0.030903,0.004955
351,1626666314082301000,-0.192918,0.030027,0.018630,-0.192918,0.030027,0.018630,-0.296238,0.030882,0.005290
352,1626666314115626000,-0.186272,0.028928,0.019784,-0.186272,0.028928,0.019784,-0.290735,0.030862,0.005612
353,1626666314148952000,-0.179533,0.028245,0.019362,-0.179533,0.028245,0.019362,-0.285010,0.030840,0.005932
354,1626666314182278000,-0.172050,0.028237,0.017154,-0.172050,0.028237,0.017154,-0.279303,0.030820,0.006242
355,1626666314215604000,-0.163792,0.029512,0.014707,-0.163792,0.029512,0.014707,-0.273723,0.030800,0.006540
356,1626666314248929000,-0.155981,0.030167,0.013277,-0.155981,0.030167,0.013277,-0.267914,0.030781,0.006838
357,1626666314282255000,-0.149929,0.030383,0.013068,-0.149929,0.030383,0.013068,-0.262121,0.030763,0.007129
358,1626666314315581000,-0.144787,0.030063,0.013453,-0.144787,0.030063,0.013453,-0.256452,0.030746,0.007410
359,1626666314348907000,-0.138538,0.029688,0.014195,-0.138538,0.029688,0.014195,-0.250547,0.030730,0.007695
360,1626666314382233000,-0.132296,0.030331,0.015119,-0.132296,0.030331,0.015119,-0.244655,0.030716,0.007974
361,1626666314415558000,-0.125991,0.030006,0.015466,-0.125991,0.030006,0.015466,-0.238885,0.030703,0.008247
362,1626666314448884000,-0.118709,0.029515,0.015488,-0.118709,0.029515,0.015488,-0.232876,0.030691,0.008526
363,1626666314482210000,-0.111129,0.029978,0.015723,-0.111129,0.029978,0.015723,-0.226882,0.030679,0.008803
364,1626666314515535000,-0.103567,0.030989,0.016551,-0.103567,0.030989,0.016551,-0.221015,0.030669,0.009076
365,1626666314548861000,-0.096618,0.031467,0.017871,-0.096618,0.031467,0.017871,-0.214910,0.030659,0.009355
366,1626666314582187000,-0.090091,0.031563,0.018748,-0.090091,0.031563,0.018748,-0.208826,0.030650,0.009634
367,1626666314615513000,-0.082857,0.031191,0.019082,-0.082857,0.031191,0.019082,-0.202879,0.030644,0.009909
368,1626666314648838000,-0.075251,0.031017,0.019629,-0.075251,0.031017,0.019629,-0.196696,0.030639,0.010191
369,1626666314682164000,-0.068891,0.030313,0.020581,-0.068891,0.030313,0.020581,-0.190542,0.030636,0.010471
370,1626666314715490000,-0.062900,0.029532,0.021582,-0.062900,0.029532,0.021582,-0.184535,0.030636,0.010748
371,1626666314748815000,-0.057495,0.029867,0.022516,-0.057495,0.029867,0.022516,-0.178297,0.030639,0.011031
372,1626666314782141000,-0.052396,0.030775,0.022971,-0.052396,0.030775,0.022971,-0.172101,0.030645,0.011314
373,1626666314815467000,-0.046746,0.031561,0.022935,-0.046746,0.031561,0.022935,-0.166063,0.030655,0.011594
374,1626666314848793000,-0.040062,0.032224,0.022924,-0.040062,0.032224,0.022924,-0.159806,0.030668,0.011882
375,1626666314882119000,-0.033405,0.032663,0.022995,-0.033405,0.032663,0.022995,-0.153605,0.030685,0.012172
376,1626666314915444000,-0.027622,0.033133,0.023127,-0.027622,0.033133,0.023127,-0.147577,0.030705,0.012462
377,1626666314948770000,-0.022076,0.033265,0.023193,-0.022076,0.033265,0.023193,-0.141338,0.030728,0.012759
378,1626666314982096000,-0.016617,0.033410,0.023384,-0.016617,0.033410,0.023384,-0.135166,0.030755,0.013059
379,1626666315015422000,-0.011719,0.034523,0.024067,-0.011719,0.034523,0.024067,-0.129175,0.030784,0.013356
380,1626666315048747000,-0.007089,0.034817,0.025173,-0.007089,0.034817,0.025173,-0.122975,0.030817,0.013661
381,1626666315082073000,-0.002493,0.034852,0.026674,-0.002493,0.034852,0.026674,-0.116844,0.030853,0.013964
382,1626666315115399000,0.001710,0.034429,0.028410,0.001710,0.034429,0.028410,-0.110895,0.030891,0.014262
383,1626666315148724000,0.005914,0.034637,0.029583,0.005914,0.034637,0.029583,-0.104739,0.030932,0.014568
384,1626666315182050000,0.010574,0.035224,0.029765,0.010574,0.035224,0.029765,-0.098652,0.030974,0.014871
385,1626666315215376000,0.016035,0.035640,0.028867,0.016035,0.035640,0.028867,-0.092748,0.031016,0.015171
386,1626666315248702000,0.022258,0.035850,0.027507,0.022258,0.035850,0.027507,-0.086642,0.031059,0.015478
387,1626666315282027000,0.028550,0.035715,0.026589,0.028550,0.035715,0.026589,-0.080608,0.031101,0.015786
388,1626666315315353000,0.034568,0.035492,0.026138,0.034568,0.035492,0.026138,-0.074758,0.031142,0.016091
389,1626666315348679000,0.040434,0.035825,0.026133,0.040434,0.035825,0.026133,-0.068713,0.031183,0.016404
390,1626666315382004000,0.046006,0.035563,0.026737,0.046006,0.035563,0.026737,-0.062741,0.031222,0.016719
391,1626666315415331000,0.051234,0.034848,0.028064,0.051234,0.034848,0.028064,-0.056954,0.031259,0.017032
392,1626666315448656000,0.056521,0.034179,0.029570,0.056521,0.034179,0.029570,-0.050973,0.031295,0.017356
393,1626666315481982000,0.061487,0.033845,0.030649,0.061487,0.033845,0.030649,-0.045063,0.031329,0.017684
394,1626666315515308000,0.066336,0.032552,0.031468,0.066336,0.032552,0.031468,-0.039333,0.031359,0.018011
395,1626666315548633000,0.071039,0.032307,0.032040,0.071039,0.032307,0.032040,-0.033409,0.031390,0.018351
396,1626666315581959000,0.076630,0.031571,0.032084,0.076630,0.031571,0.032084,-0.027550,0.031418,0.018695
397,1626666315615285000,0.081796,0.032130,0.032064,0.081796,0.032130,0.032064,-0.021863,0.031443,0.019039
398,1626666315648611000,0.087826,0.031872,0.032501,0.087826,0.031872,0.032501,-0.015979,0.031468,0.019398
399,1626666315681936000,0.093921,0.032114,0.033796,0.093921,0.032114,0.033796,-0.010156,0.031491,0.019762
400,1626666315715262000,0.099574,0.031868,0.035569,0.099574,0.031868,0.035569,-0.004500,0.031511,0.020127
401,1626666315748588000,0.105649,0.031155,0.037016,0.105649,0.031155,0.037016,0.001353,0.031531,0.020507
402,1626666315781913000,0.111965,0.030918,0.037956,0.111965,0.030918,0.037956,0.007149,0.031550,0.020895
403,1626666315815239000,0.118046,0.031235,0.038208,0.118046,0.031235,0.038208,0.012779,0.031567,0.021284
404,1626666315848565000,0.124395,0.031456,0.038266,0.124395,0.031456,0.038266,0.018605,0.031583,0.021691
405,1626666315881891000,0.130969,0.031166,0.038652,0.130969,0.031166,0.038652,0.024372,0.031599,0.022106
406,1626666315915216000,0.136404,0.031183,0.039708,0.136404,0.031183,0.039708,0.029976,0.031613,0.022524
407,1626666315948543000,0.141661,0.031274,0.041264,0.141661,0.031274,0.041264,0.035772,0.031627,0.022961
408,1626666315981868000,0.147383,0.031158,0.042766,0.147383,0.031158,0.042766,0.041511,0.031640,0.023406
409,1626666316015194000,0.152800,0.031372,0.043953,0.152800,0.031372,0.043953,0.047088,0.031652,0.023854
410,1626666316048520000,0.158230,0.031612,0.044982,0.158230,0.031612,0.044982,0.052858,0.031664,0.024322
411,1626666316081845000,0.163510,0.032119,0.045936,0.163510,0.032119,0.045936,0.058573,0.031675,0.024797
412,1626666316115171000,0.168964,0.031954,0.046777,0.168964,0.031954,0.046777,0.064127,0.031685,0.025274
413,1626666316148497000,0.174322,0.031723,0.047763,0.174322,0.031723,0.047763,0.069880,0.031696,0.025771
414,1626666316181823000,0.179839,0.031811,0.048996,0.179839,0.031811,0.048996,0.075582,0.031708,0.026274
415,1626666316215148000,0.185756,0.031843,0.050075,0.185756,0.031843,0.050075,0.081129,0.031721,0.026777
416,1626666316248474000,0.191556,0.031881,0.050806,0.191556,0.031881,0.050806,0.086879,0.031736,0.027299
417,1626666316281800000,0.197063,0.032215,0.051288,0.197063,0.032215,0.051288,0.092585,0.031753,0.027826
418,1626666316315125000,0.202477,0.032251,0.051967,0.202477,0.032251,0.051967,0.098141,0.031773,0.028352
419,1626666316348451000,0.208757,0.031906,0.052698,0.208757,0.031906,0.052698,0.103909,0.031797,0.028894
420,1626666316381777000,0.214577,0.032189,0.053325,0.214577,0.032189,0.053325,0.109641,0.031824,0.029439
421,1626666316415103000,0.220699,0.033457,0.053658,0.220699,0.033457,0.053658,0.115230,0.031855,0.029981
422,1626666316448428000,0.227536,0.034165,0.054135,0.227536,0.034165,0.054135,0.121042,0.031891,0.030537
423,1626666316481754000,0.233655,0.035428,0.055232,0.233655,0.035428,0.055232,0.126827,0.031931,0.031095
424,1626666316515080000,0.239483,0.036149,0.056176,0.239483,0.036149,0.056176,0.132478,0.031976,0.031648
425,1626666316548406000,0.245806,0.036334,0.056397,0.245806,0.036334,0.056397,0.138361,0.032026,0.032213
426,1626666316581732000,0.252671,0.036767,0.056201,0.252671,0.036767,0.056201,0.144226,0.032081,0.032778
427,1626666316615057000,0.259720,0.037365,0.056140,0.259720,0.037365,0.056140,0.149963,0.032139,0.033335
428,1626666316648383000,0.266938,0.037856,0.056320,0.266938,0.037856,0.056320,0.155940,0.032203,0.033904
429,1626666316681709000,0.274676,0.038189,0.056662,0.274676,0.038189,0.056662,0.161906,0.032270,0.034470
430,1626666316715034000,0.282177,0.039158,0.057306,0.282177,0.039158,0.057306,0.167748,0.032341,0.035027
431,1626666316748360000,0.289218,0.039861,0.058201,0.289218,0.039861,0.058201,0.173838,0.032415,0.035595
432,1626666316781686000,0.296695,0.039815,0.058737,0.296695,0.039815,0.058737,0.179922,0.032492,0.036159
433,1626666316815012000,0.304023,0.039701,0.058523,0.304023,0.039701,0.058523,0.185884,0.032569,0.036715
434,1626666316848337000,0.310793,0.040332,0.058046,0.310793,0.040332,0.058046,0.192105,0.032648,0.037281
435,1626666316881663000,0.317810,0.040522,0.058028,0.317810,0.040522,0.058028,0.198324,0.032725,0.037843
436,1626666316914989000,0.325838,0.040673,0.058355,0.325838,0.040673,0.058355,0.204424,0.032800,0.038396
437,1626666316948314000,0.333462,0.040385,0.058976,0.333462,0.040385,0.058976,0.210793,0.032874,0.038959
438,1626666316981640000,0.340690,0.040128,0.059681,0.340690,0.040128,0.059681,0.217163,0.032944,0.039516
439,1626666317014966000,0.348108,0.039437,0.060437,0.348108,0.039437,0.060437,0.223412,0.033009,0.040065
440,1626666317048292000,0.355796,0.038739,0.061119,0.355796,0.038739,0.061119,0.229937,0.033073,0.040621
441,1626666317081618000,0.364206,0.037416,0.061662,0.364206,0.037416,0.061662,0.236463,0.033130,0.041172
442,1626666317114943000,0.372190,0.036701,0.062160,0.372190,0.036701,0.062160,0.242865,0.033181,0.041713
443,1626666317148269000,0.380516,0.035025,0.062477,0.380516,0.035025,0.062477,0.249551,0.033230,0.042262
444,1626666317181595000,0.388619,0.033885,0.062582,0.388619,0.033885,0.062582,0.256240,0.033272,0.042804
445,1626666317214921000,0.396068,0.033720,0.062720,0.396068,0.033720,0.062720,0.262802,0.033308,0.043337
446,1626666317248246000,0.403687,0.033357,0.062831,0.403687,0.033357,0.062831,0.269659,0.033342,0.043877
447,1626666317281572000,0.410801,0.032599,0.062892,0.410801,0.032599,0.062892,0.276521,0.033371,0.044411
448,1626666317314898000,0.418006,0.032016,0.063292,0.418006,0.032016,0.063292,0.283256,0.033394,0.044935
449,1626666317348223000,0.426163,0.031502,0.063852,0.426163,0.031502,0.063852,0.290300,0.033415,0.045467
450,1626666317381549000,0.434979,0.030781,0.064518,0.434979,0.030781,0.064518,0.297356,0.033431,0.045993
451,1626666317414875000,0.443715,0.031246,0.064950,0.443715,0.031246,0.064950,0.304285,0.033443,0.046509
452,1626666317448201000,0.452390,0.030708,0.065538,0.452390,0.030708,0.065538,0.311539,0.033451,0.047036
453,1626666317481526000,0.460357,0.030726,0.066069,0.460357,0.030726,0.066069,0.318809,0.033453,0.047561
454,1626666317514852000,0.469285,0.031080,0.066361,0.469285,0.031080,0.066361,0.325955,0.033451,0.048080
455,1626666317548178000,0.478687,0.031204,0.066258,0.478687,0.031204,0.066258,0.333438,0.033445,0.048614
456,1626666317581503000,0.487437,0.031334,0.066196,0.487437,0.031334,0.066196,0.340943,0.033434,0.049150
457,1626666317614829000,0.496975,0.030725,0.066680,0.496975,0.030725,0.066680,0.348322,0.033418,0.049684
458,1626666317648155000,0.507332,0.030156,0.068028,0.507332,0.030156,0.068028,0.356045,0.033399,0.050235
459,1626666317681481000,0.517676,0.029296,0.069989,0.517676,0.029296,0.069989,0.363785,0.033377,0.050790
460,1626666317714807000,0.526831,0.029077,0.071923,0.526831,0.029077,0.071923,0.371391,0.033352,0.051343
461,1626666317748132000,0.536522,0.028673,0.073797,0.536522,0.028673,0.073797,0.379338,0.033326,0.051909
462,1626666317781458000,0.546394,0.028595,0.075675,0.546394,0.028595,0.075675,0.387291,0.033299,0.052474
463,1626666317814784000,0.556226,0.028516,0.077397,0.556226,0.028516,0.077397,0.395095,0.033273,0.053032
464,1626666317848110000,0.566278,0.028356,0.078938,0.566278,0.028356,0.078938,0.403239,0.033247,0.053601
465,1626666317881435000,0.576330,0.028554,0.080247,0.576330,0.028554,0.080247,0.411377,0.033222,0.054164
466,1626666317914761000,0.585117,0.029347,0.080820,0.585117,0.029347,0.080820,0.419353,0.033199,0.054719
467,1626666317948087000,0.592631,0.030612,0.080393,0.592631,0.030612,0.080393,0.427666,0.033175,0.055284
468,1626666317981412000,0.600188,0.031461,0.079277,0.600188,0.031461,0.079277,0.435960,0.033153,0.055845
469,1626666318014738000,0.608481,0.032218,0.077614,0.608481,0.032218,0.077614,0.444076,0.033131,0.056399
470,1626666318048064000,0.617224,0.033442,0.076075,0.617224,0.033442,0.076075,0.452517,0.033108,0.056965
471,1626666318081390000,0.626615,0.033774,0.075536,0.626615,0.033774,0.075536,0.460915,0.033084,0.057532
472,1626666318114715000,0.635825,0.033676,0.076039,0.635825,0.033676,0.076039,0.469108,0.033060,0.058093
473,1626666318148041000,0.644817,0.033122,0.077528,0.644817,0.033122,0.077528,0.477606,0.033032,0.058669
474,1626666318181367000,0.653419,0.032438,0.079530,0.653419,0.032438,0.079530,0.486030,0.033002,0.059243
475,1626666318214693000,0.662040,0.031931,0.081298,0.662040,0.031931,0.081298,0.494221,0.032970,0.059813
476,1626666318248019000,0.669554,0.031602,0.082677,0.669554,0.031602,0.082677,0.502695,0.032933,0.060395
477,1626666318281344000,0.675128,0.031373,0.083922,0.675128,0.031373,0.083922,0.511072,0.032893,0.060974
478,1626666318314670000,0.680263,0.030921,0.085282,0.680263,0.030921,0.085282,0.519195,0.032849,0.061546
479,1626666318347996000,0.685936,0.029968,0.086672,0.685936,0.029968,0.086672,0.527578,0.032797,0.062129
480,1626666318381322000,0.691239,0.029535,0.087407,0.691239,0.029535,0.087407,0.535841,0.032739,0.062709
481,1626666318414647000,0.696055,0.029085,0.087014,0.696055,0.029085,0.087014,0.543831,0.032676,0.063280
482,1626666318447973000,0.701644,0.028631,0.085830,0.701644,0.028631,0.085830,0.552057,0.032604,0.063862
483,1626666318481299000,0.708236,0.027296,0.085026,0.708236,0.027296,0.085026,0.560141,0.032525,0.064441
484,1626666318514624000,0.714910,0.026710,0.085301,0.714910,0.026710,0.085301,0.567936,0.032440,0.065011
485,1626666318547950000,0.720666,0.025468,0.086481,0.720666,0.025468,0.086481,0.575935,0.032346,0.065593
486,1626666318581276000,0.725538,0.024426,0.087637,0.725538,0.024426,0.087637,0.583768,0.032247,0.066173
487,1626666318614602000,0.729503,0.023101,0.088211,0.729503,0.023101,0.088211,0.591293,0.032144,0.066744
488,1626666318647927000,0.733978,0.020621,0.088365,0.733978,0.020621,0.088365,0.598993,0.032035,0.067326
489,1626666318681253000,0.738698,0.019714,0.088629,0.738698,0.019714,0.088629,0.606505,0.031924,0.067904
490,1626666318714579000,0.743116,0.019705,0.089695,0.743116,0.019705,0.089695,0.613697,0.031813,0.068473
491,1626666318747904000,0.746467,0.019635,0.090918,0.746467,0.019635,0.090918,0.621033,0.031697,0.069050
492,1626666318781231000,0.749809,0.019737,0.092018,0.749809,0.019737,0.092018,0.628166,0.031582,0.069622
493,1626666318814556000,0.752388,0.019938,0.092739,0.752388,0.019938,0.092739,0.634971,0.031469,0.070183
494,1626666318847882000,0.754037,0.020930,0.092951,0.754037,0.020930,0.092951,0.641888,0.031351,0.070753
495,1626666318881208000,0.756797,0.021843,0.092833,0.756797,0.021843,0.092833,0.648587,0.031233,0.071318
496,1626666318914533000,0.759887,0.023330,0.092728,0.759887,0.023330,0.092728,0.654955,0.031117,0.071873
497,1626666318947859000,0.763364,0.024228,0.092316,0.763364,0.024228,0.092316,0.661398,0.030994,0.072436
